"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X5R1E106M085AC/445-14678-1-ND/3956344,"","","","","","","","",CAP CER 10UF 25V X5R 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.913000","","",Active,TDK Corporation,C3216X5R1E106M085AC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"20673",Active,"0.14","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-14678-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.039 (1.00mm)",±20%,"","10uF","25V"
High Reliability,"1000pF",=Value,Datasheet,https://content.kemet.com/datasheets/F3102_MIL-PRF-55681.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CDR32BP102BJUS7185/1001-2423-1-ND/3738687,"","","","","","","","",CAP CER 1000PF 100V BP 1206,"1206 (3216 Metric)",S (0.001%),"",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.793000","","",Active,KEMET,CDR32BP102BJUS7185,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20674",Active,"0.80","","Military, MIL-PRF-55681, CDR32","0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1001-2423-1-ND","","","","","","","","","","",,capacitors\capacitor,BP,"0.051 (1.30mm)",±5%,"","1000pF","100V"
General Purpose,"22uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31A226KOCLNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31A226KOCLNNC/1276-1803-1-ND/3889889,"","","","","","","","",CAP CER 22UF 16V X5R 1206,"1206 (3216 Metric)","",Low Profile,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.910000","","",Active,Samsung Electro-Mechanics,CL31A226KOCLNNC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"20675",Active,"0.16","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-1803-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.037 (0.95mm)",±10%,"","22uF","16V"
High Reliability,"100pF",=Value,Datasheet,https://content.kemet.com/datasheets/F3102_MIL-PRF-55681.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CDR32BP101BJUS7185/1001-2417-1-ND/3738669,"","","","","","","","",CAP CER 100PF 100V BP 1206,"1206 (3216 Metric)",S (0.001%),"",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.773000","","",Active,KEMET,CDR32BP101BJUS7185,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20676",Active,"1.16","","Military, MIL-PRF-55681, CDR32","0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1001-2417-1-ND","","","","","","","","","","",,capacitors\capacitor,BP,"0.051 (1.30mm)",±5%,"","100pF","100V"
General Purpose,"0.1uF",=Value,Datasheet,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/walsin-technology-corporation/1206B104K500CT/1292-1605-1-ND/9355609,"","","","","","","","",CAP CER 0.1UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.880000","","",Active,Walsin Technology Corporation,"1206B104K500CT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20677",Active,"0.03","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1292-1605-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.035 (0.90mm)",±10%,"","0.1uF","50V"
"Automotive, Boardflex Sensitive","2200pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=QMJ316B7222KFHT  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/QMJ316B7222KFHT/587-4249-1-ND/5214916,"","","","","","","","",CAP CER 2200PF 250V X7R 1206,"1206 (3216 Metric)","",Soft Termination,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.770000","","",Active,Taiyo Yuden,QMJ316B7222KFHT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20678",Active,"0.13",AEC-Q200,M,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"587-4249-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.049 (1.25mm)",±10%,"","2200pF","250V"
General Purpose,"100pF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31C101JBCNNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31C101JBCNNNC/1276-1053-1-ND/3889139,"","","","","","","","",CAP CER 100PF 50V C0G/NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.873000","","",Active,Samsung Electro-Mechanics,CL31C101JBCNNNC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20679",Active,"0.03","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-1053-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.039 (1.00mm)",±5%,"","100pF","50V"
General Purpose,"220pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206KKX7RDBB221/311-1973-1-ND/5195875,"","","","","","","","",CAP CER 220PF 2KV X7R 1206,"1206 (3216 Metric)","",High Voltage,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.767000","","",Active,Yageo,CC1206KKX7RDBB221,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20680",Active,"0.13","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1973-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.057 (1.45mm)",±10%,"","220pF","2000V (2kV)"
General Purpose,"33pF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31C330JBCNNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31C330JBCNNNC/1276-1252-1-ND/3889338,"","","","","","","","",CAP CER 33PF 50V C0G/NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.853000","","",Active,Samsung Electro-Mechanics,CL31C330JBCNNNC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20681",Active,"0.03","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-1252-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.039 (1.00mm)",±5%,"","33pF","50V"
General Purpose,"0.33uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31F334ZBCNNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31F334ZBCNNNC/1276-2860-1-ND/3890946,"","","","","","","","",CAP CER 0.33UF 50V Y5V 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.850000","","",Active,Samsung Electro-Mechanics,CL31F334ZBCNNNC,"1","Surface Mount, MLCC",-30°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"20682",Active,"0.07","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-2860-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.039 (1.00mm)","-20%, +80%","","0.33uF","50V"
General Purpose,"0.1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X8R2A104M115AA/445-14854-1-ND/3956520,"","","","","","","","",CAP CER 0.1UF 100V X8R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.747000","","",Active,TDK Corporation,C3216X8R2A104M115AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"20683",Active,"0.12","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-14854-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.051 (1.30mm)",±20%,"","0.1uF","100V"
General Purpose,"180pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JKNPOCBN181/311-4377-1-ND/8025466,"","","","","","","","",CAP CER 180PF 1KV NPO 1206,"1206 (3216 Metric)","",High Voltage,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.740000","","",Active,Yageo,CC1206JKNPOCBN181,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20684",Active,"0.13","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4377-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.057 (1.45mm)",±5%,"","180pF","1000V (1kV)"
General Purpose,"0.1uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31B104JBCNNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31B104JBCNNNC/1276-1165-1-ND/3889251,"","","","","","","","",CAP CER 0.1UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.830000","","",Active,Samsung Electro-Mechanics,CL31B104JBCNNNC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20685",Active,"0.03","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-1165-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.95mm)",±5%,"","0.1uF","50V"
General Purpose,"10000pF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31B103KCCNNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31B103KCCNNNC/1276-1157-1-ND/3889243,"","","","","","","","",CAP CER 10000PF 100V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.827000","","",Active,Samsung Electro-Mechanics,CL31B103KCCNNNC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20686",Active,"0.03","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-1157-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.95mm)",±10%,"","10000pF","100V"
Automotive,"1000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_highreliability_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGJ5H4X7R2H102K115AA/445-9246-1-ND/3673871,"","","","","","","","",CAP CER 1000PF 500V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.737000","","",Active,TDK Corporation,CGJ5H4X7R2H102K115AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20687",Active,"0.14",AEC-Q200,CGJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-9246-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.051 (1.30mm)",±10%,"","1000pF","500V"
General Purpose,"4700pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12067C472KAT2A/478-3807-1-ND/1116505,"","","","","","","","",CAP CER 4700PF 500V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.807000","","",Active,AVX Corporation,"12067C472KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20688",Active,"0.21","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-3807-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±10%,"","4700pF","500V"
Automotive,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5L3X7R1H475M160AB/445-181027-1-ND/9740658,"","","","","","","","",CAP CER 4.7UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.733000","","",Active,TDK Corporation,CGA5L3X7R1H475M160AB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20689",Active,"0.14",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-181027-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±20%,"","4.7uF","50V"
General Purpose,"0.56uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12065C564KAT2A/478-11631-1-ND/8564189,"","","","","","","","",CAP CER 0.56UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.803000","","",Active,AVX Corporation,"12065C564KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20690",Active,"0.21","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-11631-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±10%,"","0.56uF","50V"
Automotive,"4.7uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM31CC71H475KA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GCM31CC71H475KA03K/490-14534-1-ND/6606140,"","","","","","","","",CAP CER 4.7UF 50V X7S 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.730000","","",Active,Murata Electronics,GCM31CC71H475KA03K,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20691",Active,"0.13",AEC-Q200,GCM,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"490-14534-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.071 (1.80mm)",±10%,"","4.7uF","50V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB1H475K085AB/445-11730-1-ND/3953396,"","","","","","","","",CAP CER 4.7UF 50V JB 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.800000","","",Active,TDK Corporation,C3216JB1H475K085AB,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"20692",Active,"0.21","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11730-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.039 (1.00mm)",±10%,"","4.7uF","50V"
General Purpose,"0.33uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X8R2A334K160AB/445-14859-1-ND/3956525,"","","","","","","","",CAP CER 0.33UF 100V X8R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.727000","","",Active,TDK Corporation,C3216X8R2A334K160AB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"20693",Active,"0.14","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-14859-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.071 (1.80mm)",±10%,"","0.33uF","100V"
General Purpose,"100pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12061A101FAT2A/478-11924-1-ND/8573560,"","","","","","","","",CAP CER 100PF 100V C0G/NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.793000","","",Active,AVX Corporation,"12061A101FAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20694",Active,"0.21","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-11924-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.037 (0.94mm)",±1%,"","100pF","100V"
Automotive,"0.068uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC331CD72E683KX03L/490-13996-1-ND/6155826,"","","","","","","","",CAP CER 0.068UF 250V X7T 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.720000","","",Active,Murata Electronics,GC331CD72E683KX03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20695",Active,"0.19",AEC-Q200,GC3,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"490-13996-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.071 (1.80mm)",±10%,"","0.068uF","250V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X5R1H475M085AB/445-14693-1-ND/3956359,"","","","","","","","",CAP CER 4.7UF 50V X5R 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.790000","","",Active,TDK Corporation,C3216X5R1H475M085AB,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"20696",Active,"0.21","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-14693-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.039 (1.00mm)",±20%,"","4.7uF","50V"
General Purpose,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X7T2J223K115AC/445-7761-1-ND/2733833,"","","","","","","","",CAP CER 0.022UF 630V X7T 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.717000","","",Active,TDK Corporation,C3216X7T2J223K115AC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20697",Active,"0.15","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-7761-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.049 (1.25mm)",±10%,"","0.022uF","630V"
General Purpose,"1pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12067A1R0CAT2A/478-11957-1-ND/8573593,"","","","","","","","",CAP CER 1PF 500V NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.770000","","",Active,AVX Corporation,"12067A1R0CAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20698",Active,"0.23","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-11957-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.037 (0.94mm)",±0.25pF,"","1pF","500V"
General Purpose,"3.3pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12067A3R3CAT2A/478-11958-1-ND/8573594,"","","","","","","","",CAP CER 3.3PF 500V NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.747000","","",Active,AVX Corporation,"12067A3R3CAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20699",Active,"0.23","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-11958-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.037 (0.94mm)",±0.25pF,"","3.3pF","500V"
Automotive,"1.5uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5L3X7S2A155K160AB/445-12945-1-ND/3954611,"","","","","","","","",CAP CER 1.5UF 100V X7S 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.713000","","",Active,TDK Corporation,CGA5L3X7S2A155K160AB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20700",Active,"0.20",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-12945-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.071 (1.80mm)",±10%,"","1.5uF","100V"
General Purpose,"680pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12061A681FAT2A/478-10853-1-ND/7536387,"","","","","","","","",CAP CER 680PF 100V NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.743000","","",Active,AVX Corporation,"12061A681FAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20701",Active,"0.23","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-10853-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.037 (0.94mm)",±1%,"","680pF","100V"
"Automotive, Boardflex Sensitive","4.7uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc_all_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMJ316BB7475KLHT/587-4265-1-ND/5214932,"","","","","","","","",CAP CER 4.7UF 25V X7R 1206,"1206 (3216 Metric)","",Soft Termination,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.710000","","",Active,Taiyo Yuden,TMJ316BB7475KLHT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20702",Active,"0.17",AEC-Q200,M,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"587-4265-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","4.7uF","25V"
Boardflex Sensitive,"0.1uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12062C104KAZ2A/478-10869-1-ND/7536397,"","","","","","","","",CAP CER 0.1UF 200V X7R 1206,"1206 (3216 Metric)","",Soft Termination,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.723000","","",Active,AVX Corporation,"12062C104KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20703",Active,"0.26","",FLEXITERM®,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-10869-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±10%,"","0.1uF","200V"
Automotive,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/documents/chara_sheet/CGA5L1X8R1E475K160AC.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5L1X8R1E475K160AC/445-174829-1-ND/6556589,"","","","","","","","",CAP CER 4.7UF 25V X8R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:37.707000","","",Active,TDK Corporation,CGA5L1X8R1E475K160AC,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"20704",Active,"0.20",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-174829-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.071 (1.80mm)",±10%,"","4.7uF","25V"
General Purpose,"1uF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD065C105KAB2A/478-7508-1-ND/3660438,"","","","","","","","",CAP CER 1UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:57.713000","","",Active,AVX Corporation,LD065C105KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"20705",Active,"0.30","",LD,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-7508-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±10%,"","1uF","50V"
