"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency","Frequency Stability","Frequency Tolerance","Height - Seated (Max)","LastUpdated","Lifecycle Status","Load Capacitance","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Mode","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-32.768KHZ-4-T/535-13425-1-ND/5980102,"","","","","","","","",CRYSTAL 32.7680KHZ 12.5PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","32.768kHz","",±30ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.417000",Active,"12.5pF",Abracon LLC,ABS25-32.768KHZ-4-T,"1",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"392",Active,"0.29","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-13425-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"32.768kHz"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-32.768KHZ-6-1-T/535-10241-1-ND/2218054,"","","","","","","","",CRYSTAL 32.7680KHZ 6PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","32.768kHz","",±10ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.397000",Active,"6pF",Abracon LLC,ABS25-32.768KHZ-6-1-T,"1",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"393",Active,"0.39","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-10241-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"32.768kHz"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-32.768KHZ-1-T/535-9809-1-ND/2001432,"","","","","","","","",CRYSTAL 32.7680KHZ 12.5PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","32.768kHz","",±10ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.377000",Active,"12.5pF",Abracon LLC,ABS25-32.768KHZ-1-T,"1",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"394",Active,"0.39","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-9809-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"32.768kHz"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-32.768KHZ-6-T/535-10240-1-ND/2218053,"","","","","","","","",CRYSTAL 32.7680KHZ 6PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","32.768kHz","",±20ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.357000",Active,"6pF",Abracon LLC,ABS25-32.768KHZ-6-T,"1",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"395",Active,"0.42","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-10240-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"32.768kHz"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-100.000KHZ-T/535-10245-1-ND/2218058,"","","","","","","","",CRYSTAL 100.0000KHZ 12.5PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","100kHz","",±30ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.337000",Active,"12.5pF",Abracon LLC,ABS25-100.000KHZ-T,"1",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"396",Active,"0.67","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-10245-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"100kHz"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-38.000KHZ-T/535-10243-1-ND/2218056,"","","","","","","","",CRYSTAL 38.0000KHZ 12.5PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","38kHz","",±30ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.333000",Active,"12.5pF",Abracon LLC,ABS25-38.000KHZ-T,"",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"397",Active,"0.65","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-10243-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"38kHz"
=Value,Datasheet,https://abracon.com/Resonators/abs25.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABS25-32.000KHZ-T/535-10242-1-ND/2218055,"","","","","","","","",CRYSTAL 32.0000KHZ 12.5PF SMD,"","50 kOhms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABS25.PCBLIB,"","",ABRACON ABS25,"","","32kHz","",±30ppm,"0.098 (2.50mm)","2020-09-02 01:21:47.313000",Active,"12.5pF",Abracon LLC,ABS25-32.000KHZ-T,"1",Surface Mount,Fundamental,-40°C ~ 85°C,"4-SOJ, 5.50mm pitch",TapeAndReel,"398",Active,"0.71","",ABS25,"0.315 L x 0.150 W (8.00mm x 3.80mm)",DigiKey,"535-10242-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABS25.SCHLIB,ABRACON CRYSTAL ABS25,kHz Crystal (Tuning Fork),"32kHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-245.7-20-3X-EN-TR/XC1797CT-ND/2676661,"","","","","","","","",CRYSTAL 24.5760MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","24.576MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.953000",Active,"20pF",ECS Inc.,ECS-245.7-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"399",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1797CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"24.576MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-160-20-3X-TR/XC1776CT-ND/2676640,"","","","","","","","",CRYSTAL 16.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","16MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.950000",Active,"20pF",ECS Inc.,ECS-160-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"400",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1776CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"16MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-120-20-3X-TR/XC1770CT-ND/2676634,"","","","","","","","",CRYSTAL 12.0000MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","12MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.947000",Active,"20pF",ECS Inc.,ECS-120-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"401",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1770CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"12MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-184-20-3X-TR/XC1777CT-ND/2676641,"","","","","","","","",CRYSTAL 18.4320MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","18.432MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.927000",Active,"20pF",ECS Inc.,ECS-184-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"402",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1777CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"18.432MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-400-20-3X-TR/XC1786CT-ND/2676650,"","","","","","","","",CRYSTAL 40.0000MHZ 20PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","40MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.923000",Active,"20pF",ECS Inc.,ECS-400-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"403",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1786CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"40MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-270-20-3X-EN-TR/XC1799CT-ND/2676663,"","","","","","","","",CRYSTAL 27.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","27MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.917000",Active,"20pF",ECS Inc.,ECS-270-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"404",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1799CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"27MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-122.8-20-3X-EN-TR/XC1788CT-ND/2676652,"","","","","","","","",CRYSTAL 12.2880MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","12.288MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.897000",Active,"20pF",ECS Inc.,ECS-122.8-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"405",Active,"0.21","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1788CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"12.288MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-160-20-3X-EN-TR/XC1793CT-ND/2676657,"","","","","","","","",CRYSTAL 16.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","16MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.893000",Active,"20pF",ECS Inc.,ECS-160-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"406",Active,"0.21","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1793CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"16MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-120-20-3X-EN-TR/XC1787CT-ND/2676651,"","","","","","","","",CRYSTAL 12.0000MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","12MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.890000",Active,"20pF",ECS Inc.,ECS-120-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"407",Active,"0.24","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1787CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"12MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-200-20-3X-EN-TR/XC1796CT-ND/2676660,"","","","","","","","",CRYSTAL 20.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","20MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.887000",Active,"20pF",ECS Inc.,ECS-200-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"408",Active,"0.24","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1796CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"20MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-250-20-3X-TR/XC1781CT-ND/2676645,"","","","","","","","",CRYSTAL 25.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","25MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.873000",Active,"20pF",ECS Inc.,ECS-250-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,"2-SMD, No Lead",TapeAndReel,"409",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1781CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"25MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-184-20-3X-EN-TR/XC1794CT-ND/2676658,"","","","","","","","",CRYSTAL 18.4320MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","18.432MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.850000",Active,"20pF",ECS Inc.,ECS-184-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"410",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1794CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"18.432MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-270-20-3X-TR/XC1782CT-ND/2676646,"","","","","","","","",CRYSTAL 27.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","27MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.850000",Active,"20pF",ECS Inc.,ECS-270-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"411",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1782CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"27MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-245.7-20-3X-TR/XC1780CT-ND/2676644,"","","","","","","","",CRYSTAL 24.5760MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","24.576MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.843000",Active,"20pF",ECS Inc.,ECS-245.7-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,CutTape,"412",Active,"0.38","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1780CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"24.576MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-135.6-20-3X-TR/XC1773CT-ND/2676637,"","","","","","","","",CRYSTAL 13.5600MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","13.56MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.823000",Active,"20pF",ECS Inc.,ECS-135.6-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,CutTape,"413",Active,"0.38","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1773CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"13.56MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-147.4-20-3X-TR/XC1775CT-ND/2676639,"","","","","","","","",CRYSTAL 14.7456MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","14.7456MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.803000",Active,"20pF",ECS Inc.,ECS-147.4-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"414",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1775CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"14.7456MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-122.8-20-3X-TR/XC1771CT-ND/2676635,"","","","","","","","",CRYSTAL 12.2880MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","12.288MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.790000",Active,"20pF",ECS Inc.,ECS-122.8-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,CutTape,"415",Active,"0.38","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1771CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"12.288MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-200-20-3X-TR/XC1779CT-ND/2676643,"","","","","","","","",CRYSTAL 20.0000MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","20MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.783000",Active,"20pF",ECS Inc.,ECS-200-20-3X-TR,"1",Surface Mount,Fundamental,-10°C ~ 70°C,HC-49/US,TapeAndReel,"416",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1779CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"20MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-286.3-20-3X-EN-TR/XC1800CT-ND/2676664,"","","","","","","","",CRYSTAL 28.63636MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","28.63636MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.763000",Active,"20pF",ECS Inc.,ECS-286.3-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"417",Active,"0.17","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1800CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"28.63636MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-300-20-3X-EN-TR/XC1801CT-ND/2676665,"","","","","","","","",CRYSTAL 30.0000MHZ 20PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","30MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.760000",Active,"20pF",ECS Inc.,ECS-300-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,CutTape,"418",Active,"0.38","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1801CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"30MHz"
=Value,Datasheet,http://www.ecsxtal.com/store/pdf/CSM-3X.pdf,DigiKey Link,http://digikey.com/product-detail/en/ecs-inc/ECS-400-20-3X-EN-TR/XC1803CT-ND/2676667,"","","","","","","","",CRYSTAL 40.0000MHZ 20PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ECS CSM-3X.PCBLIB,"","",ECS CSM-3X,"","","40MHz",±50ppm,±30ppm,"0.091 (2.30mm)","2020-09-02 01:21:53.743000",Active,"20pF",ECS Inc.,ECS-400-20-3X-EN-TR,"1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,CutTape,"419",Active,"0.38","",CSM-3X,"0.276 L x 0.161 W (7.00mm x 4.10mm)",DigiKey,XC1803CT-ND,"","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ECS CRYSTAL CSM-3X.SCHLIB,ECS CRYSTAL CSM-3X,MHz Crystal,"40MHz"
