"Applications","Circuit Type","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Pins","Number of Resistors","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power Per Element","Price","Resistance (Ohms)","Resistor Matching Ratio","Resistor-Ratio-Drift","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V222JX/Y7222CT-ND/256352,"","","","","","","","",RES ARRAY 4 RES 2.2K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.787000",Active,Panasonic Electronic Components,EXB-28V222JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"464",Active,"62.5mW","0.01","2.2k","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7222CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V270JX/Y7270CT-ND/256329,"","","","","","","","",RES ARRAY 4 RES 27 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.780000",Active,Panasonic Electronic Components,EXB-28V270JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"465",Active,"62.5mW","0.01","27","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7270CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF104DJT10K0/RAVF104DJT10K0CT-ND/2425227,"","","","","","","","",RES ARRAY 4 RES 10K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.020 (0.50mm)","2020-09-02 01:23:27.777000",Active,Stackpole Electronics Inc,RAVF104DJT10K0,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"466",Active,"62.5mW","0.01","10k","","",RAVF,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,RAVF104DJT10K0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF104DJT22R0/RAVF104DJT22R0CT-ND/2425208,"","","","","","","","",RES ARRAY 4 RES 22 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.020 (0.50mm)","2020-09-02 01:23:27.773000",Active,Stackpole Electronics Inc,RAVF104DJT22R0,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"467",Active,"62.5mW","0.01","22","","",RAVF,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,RAVF104DJT22R0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0727RL/YC124J-27CT-ND/1005511,"","","","","","","","",RES ARRAY 4 RES 27 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.770000",Active,Yageo,YC124-JR-0727RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"468",Active,"62.5mW","0.01","27","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-27CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0722RL/YC124J-22CT-ND/1005508,"","","","","","","","",RES ARRAY 4 RES 22 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.767000",Active,Yageo,YC124-JR-0722RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"469",Active,"62.5mW","0.01","22","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-22CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-071KL/YC124J-1.0KCT-ND/1005552,"","","","","","","","",RES ARRAY 4 RES 1K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.747000",Active,Yageo,YC124-JR-071KL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"470",Active,"62.5mW","0.01","1k","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-1.0KCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0710KL/YC124J-10KCT-ND/1005575,"","","","","","","","",RES ARRAY 4 RES 10K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.743000",Active,Yageo,YC124-JR-0710KL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"471",Active,"62.5mW","0.01","10k","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-10KCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0747RL/YC124J-47CT-ND/1005518,"","","","","","","","",RES ARRAY 4 RES 47 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.740000",Active,Yageo,YC124-JR-0747RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"472",Active,"62.5mW","0.01","47","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-47CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-07100RL/YC124J-100CT-ND/1005529,"","","","","","","","",RES ARRAY 4 RES 100 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.733000",Active,Yageo,YC124-JR-07100RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"473",Active,"62.5mW","0.01","100","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-100CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0733RL/YC124J-33CT-ND/1005514,"","","","","","","","",RES ARRAY 4 RES 33 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.730000",Active,Yageo,YC124-JR-0733RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"474",Active,"62.5mW","0.01","33","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-33CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-070RL/YC124J-0.0CT-ND/1005487,"","","","","","","","",RES ARRAY 4 RES ZERO OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.710000",Active,Yageo,YC124-JR-070RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"475",Active,"62.5mW","0.01","","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-0.0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),"",Jumper,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0751RL/YC124J-51CT-ND/1005519,"","","","","","","","",RES ARRAY 4 RES 51 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.700000",Active,Yageo,YC124-JR-0751RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"476",Active,"62.5mW","0.01","51","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-51CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-072K2L/YC124J-2.2KCT-ND/1005560,"","","","","","","","",RES ARRAY 4 RES 2.2K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.697000",Active,Yageo,YC124-JR-072K2L,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"477",Active,"62.5mW","0.01","2.2k","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-2.2KCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-074K7L/YC124J-4.7KCT-ND/1005568,"","","","","","","","",RES ARRAY 4 RES 4.7K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.693000",Active,Yageo,YC124-JR-074K7L,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"478",Active,"62.5mW","0.01","4.7k","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-4.7KCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0739RL/YC124J-39CT-ND/1005516,"","","","","","","","",RES ARRAY 4 RES 39 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.690000",Active,Yageo,YC124-JR-0739RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"479",Active,"62.5mW","0.01","39","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-39CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-07330RL/YC124J-330CT-ND/1005540,"","","","","","","","",RES ARRAY 4 RES 330 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.683000",Active,Yageo,YC124-JR-07330RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"480",Active,"62.5mW","0.01","330","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-330CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC124-JR-0747KL/YC124J-47KCT-ND/1005591,"","","","","","","","",RES ARRAY 4 RES 47K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:27.667000",Active,Yageo,YC124-JR-0747KL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"0804, Convex, Long Side Terminals",TapeAndReel,"481",Active,"62.5mW","0.01","47k","","",YC124,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,YC124J-47KCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V152JX/Y7152CT-ND/256350,"","","","","","","","",RES ARRAY 4 RES 1.5K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.660000",Active,Panasonic Electronic Components,EXB-28V152JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"482",Active,"62.5mW","0.01","1.5k","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7152CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V560JX/Y7560CT-ND/256333,"","","","","","","","",RES ARRAY 4 RES 56 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.657000",Active,Panasonic Electronic Components,EXB-28V560JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"483",Active,"62.5mW","0.01","56","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7560CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V100JX/Y7100CT-ND/256324,"","","","","","","","",RES ARRAY 4 RES 10 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.653000",Active,Panasonic Electronic Components,EXB-28V100JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"484",Active,"62.5mW","0.01","10","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7100CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V390JX/Y7390CT-ND/256331,"","","","","","","","",RES ARRAY 4 RES 39 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.650000",Active,Panasonic Electronic Components,EXB-28V390JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"485",Active,"62.5mW","0.01","39","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7390CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V221JX/Y7221CT-ND/256340,"","","","","","","","",RES ARRAY 4 RES 220 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.647000",Active,Panasonic Electronic Components,EXB-28V221JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"486",Active,"62.5mW","0.01","220","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7221CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V473JX/Y7473CT-ND/256368,"","","","","","","","",RES ARRAY 4 RES 47K OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.640000",Active,Panasonic Electronic Components,EXB-28V473JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"487",Active,"62.5mW","0.01","47k","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7473CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V151JX/Y7151CT-ND/256338,"","","","","","","","",RES ARRAY 4 RES 150 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.637000",Active,Panasonic Electronic Components,EXB-28V151JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"488",Active,"62.5mW","0.01","150","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7151CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-28V471JX/Y7471CT-ND/256344,"","","","","","","","",RES ARRAY 4 RES 470 OHM 0804,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 0804-8 CONVEX.PcbLib,"","",RESNET 0804-8 CONVEX,"","","0.018 (0.45mm)","2020-09-02 01:23:27.633000",Active,Panasonic Electronic Components,EXB-28V471JX,"1",Surface Mount,"8","4",-55°C ~ 125°C,"0804, Convex, Long Side Terminals",TapeAndReel,"489",Active,"62.5mW","0.01","470","","",EXB,"0.079 L x 0.039 W (2.00mm x 1.00mm)",DigiKey,Y7471CT-ND,"","","","","","","","","","","0804",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
