"Access Time","Clock Frequency","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Memory Format","Memory Interface","Memory Size","Memory Type","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Technology","Type","Value","Voltage - Supply","Write Cycle Time - Word, Page"
"","2MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/66/87/db/5b/d6/38/46/1d/DM00087091.pdf/files/DM00087091.pdf/jcr:content/translations/en.DM00087091.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M93C76-RMN3TP-K/497-14437-1-ND/4729145,"","","","","","","","",IC EEPROM 4K SPI 2MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:25.993000",Active,STMicroelectronics,M93C76-RMN3TP/K,EEPROM,SPI,"4Kb (512 x 8, 256 x 16)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1342",Active,"0.31","Automotive, AEC-Q100",DigiKey,"497-14437-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/28/42/21/c1/13/bf/47/9a/DM00043274.pdf/files/DM00043274.pdf/jcr:content/translations/en.DM00043274.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95080-WMN6P/497-8605-5-ND/1664177,"","","","","","","","",IC EEPROM 8K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.003000",Active,STMicroelectronics,M95080-WMN6P,EEPROM,SPI,"8Kb (1K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",Tube,"1343",Active,"0.23",-,DigiKey,"497-8605-5-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/cc/12/59/af/45/f3/4d/11/CD00001755.pdf/files/CD00001755.pdf/jcr:content/translations/en.CD00001755.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95040-WMN6P/497-8603-5-ND/1664170,"","","","","","","","",IC EEPROM 4K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.020000",Active,STMicroelectronics,M95040-WMN6P,EEPROM,SPI,"4Kb (512 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",Tube,"1344",Active,"0.22",-,DigiKey,"497-8603-5-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","2MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/66/87/db/5b/d6/38/46/1d/DM00087091.pdf/files/DM00087091.pdf/jcr:content/translations/en.DM00087091.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M93C56-RMN3TP-K/497-14433-1-ND/4729141,"","","","","","","","",IC EEPROM 2K SPI 2MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.027000",Active,STMicroelectronics,M93C56-RMN3TP/K,EEPROM,SPI,"2Kb (256 x 8, 128 x 16)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1345",Active,"0.26","Automotive, AEC-Q100",DigiKey,"497-14433-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/0a/14/2d/da/79/03/42/5e/DM00095931.pdf/files/DM00095931.pdf/jcr:content/translations/en.DM00095931.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95020-DRMN3TP-K/497-14441-1-ND/4729149,"","","","","","","","",IC EEPROM 2K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.030000",Active,STMicroelectronics,M95020-DRMN3TP/K,EEPROM,SPI,"2Kb (256 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1346",Active,"0.24","Automotive, AEC-Q100",DigiKey,"497-14441-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","4ms"
"","10MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/d4/5d/8e/0a/e0/c6/4a/c2/DM00043980.pdf/files/DM00043980.pdf/jcr:content/translations/en.DM00043980.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95160-RMN6TP/497-8688-1-ND/2038732,"","","","","","","","",IC EEPROM 16K SPI 10MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.050000",Active,STMicroelectronics,M95160-RMN6TP,EEPROM,SPI,"16Kb (2K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1347",Active,"0.19",-,DigiKey,"497-8688-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/cc/12/59/af/45/f3/4d/11/CD00001755.pdf/files/CD00001755.pdf/jcr:content/translations/en.CD00001755.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95020-WMN6P/497-8601-5-ND/1664164,"","","","","","","","",IC EEPROM 2K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.053000",Active,STMicroelectronics,M95020-WMN6P,EEPROM,SPI,"2Kb (256 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",Tube,"1348",Active,"0.20",-,DigiKey,"497-8601-5-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/cc/12/59/af/45/f3/4d/11/CD00001755.pdf/files/CD00001755.pdf/jcr:content/translations/en.CD00001755.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95010-WMN6P/497-8600-5-ND/1664161,"","","","","","","","",IC EEPROM 1K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.060000",Active,STMicroelectronics,M95010-WMN6P,EEPROM,SPI,"1Kb (128 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",Tube,"1349",Active,"0.20",-,DigiKey,"497-8600-5-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","2MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/66/87/db/5b/d6/38/46/1d/DM00087091.pdf/files/DM00087091.pdf/jcr:content/translations/en.DM00087091.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M93C46-RMN3TP-K/497-14431-1-ND/4729139,"","","","","","","","",IC EEPROM 1K SPI 2MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.063000",Active,STMicroelectronics,M93C46-RMN3TP/K,EEPROM,SPI,"1Kb (128 x 8, 64 x 16)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1350",Active,"0.21","Automotive, AEC-Q100",DigiKey,"497-14431-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","2MHz",=Part Number,Datasheet,https://www.st.com/resource/en/datasheet/m93c46-w.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M93C56-WMN6P/497-8592-5-ND/1664132,"","","","","","","","",IC EEPROM 2K SPI 2MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.083000",Active,STMicroelectronics,M93C56-WMN6P,EEPROM,SPI,"2Kb (256 x 8, 128 x 16)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",Tube,"1351",Active,"0.16",-,DigiKey,"497-8592-5-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/cc/12/59/af/45/f3/4d/11/CD00001755.pdf/files/CD00001755.pdf/jcr:content/translations/en.CD00001755.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95010-RMN6TP/497-8670-1-ND/2038714,"","","","","","","","",IC EEPROM 1K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.107000",Active,STMicroelectronics,M95010-RMN6TP,EEPROM,SPI,"1Kb (128 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1352",Active,"0.14",-,DigiKey,"497-8670-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","16MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/ad/ab/88/6c/dc/4b/4c/28/CD00152481.pdf/files/CD00152481.pdf/jcr:content/translations/en.CD00152481.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95M01-DFMN6TP/497-14359-1-ND/4695409,"","","","","","","","",IC EEPROM 1M SPI 16MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.110000",Active,STMicroelectronics,M95M01-DFMN6TP,EEPROM,SPI,"1Mb (128K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1353",Active,"0.84",-,DigiKey,"497-14359-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.7V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/a8/f6/88/7c/3d/0b/4d/19/DM00048493.pdf/files/DM00048493.pdf/jcr:content/translations/en.DM00048493.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95256-DRMN3TP-K/497-14452-1-ND/4729160,"","","","","","","","",IC EEPROM 256K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.127000",Active,STMicroelectronics,M95256-DRMN3TP/K,EEPROM,SPI,"256Kb (32K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1354",Active,"0.71","Automotive, AEC-Q100",DigiKey,"497-14452-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","4ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/be/55/61/7c/47/22/4a/c1/DM00050749.pdf/files/DM00050749.pdf/jcr:content/translations/en.DM00050749.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95320-DRMN3TP-K/497-14455-1-ND/4729163,"","","","","","","","",IC EEPROM 32K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.130000",Active,STMicroelectronics,M95320-DRMN3TP/K,EEPROM,SPI,"32Kb (4K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1355",Active,"0.43","Automotive, AEC-Q100",DigiKey,"497-14455-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","4ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/11/47/cf/4a/88/23/42/87/CD00001441.pdf/files/CD00001441.pdf/jcr:content/translations/en.CD00001441.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95128-DFMN6TP/497-15771-1-ND/5283335,"","","","","","","","",IC EEPROM 128K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.133000",Active,STMicroelectronics,M95128-DFMN6TP,EEPROM,SPI,"128Kb (16K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1356",Active,"0.32",-,DigiKey,"497-15771-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.7V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/11/47/cf/4a/88/23/42/87/CD00001441.pdf/files/CD00001441.pdf/jcr:content/translations/en.CD00001441.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95128-WMN6TP/497-8686-1-ND/2038730,"","","","","","","","",IC EEPROM 128K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.153000",Active,STMicroelectronics,M95128-WMN6TP,EEPROM,SPI,"128Kb (16K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1357",Active,"0.28",-,DigiKey,"497-8686-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/11/47/cf/4a/88/23/42/87/CD00001441.pdf/files/CD00001441.pdf/jcr:content/translations/en.CD00001441.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95128-RMN6TP/497-8685-1-ND/2038729,"","","","","","","","",IC EEPROM 128K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.157000",Active,STMicroelectronics,M95128-RMN6TP,EEPROM,SPI,"128Kb (16K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1358",Active,"0.28",-,DigiKey,"497-8685-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","2MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/66/40/55/b5/e0/56/46/09/CD00001175.pdf/files/CD00001175.pdf/jcr:content/translations/en.CD00001175.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M93S66-WMN6TP/497-8668-1-ND/2038712,"","","","","","","","",IC EEPROM 4K SPI 2MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.160000",Active,STMicroelectronics,M93S66-WMN6TP,EEPROM,SPI,"4Kb (256 x 16)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1359",Active,"0.33",-,DigiKey,"497-8668-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/4b/e9/91/0c/24/94/4c/dc/CD00258834.pdf/files/CD00258834.pdf/jcr:content/translations/en.CD00258834.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95640-RMN6TP/497-8698-1-ND/2038742,"","","","","","","","",IC EEPROM 64K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.177000",Active,STMicroelectronics,M95640-RMN6TP,EEPROM,SPI,"64Kb (8K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1360",Active,"0.24",-,DigiKey,"497-8698-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/4b/e9/91/0c/24/94/4c/dc/CD00258834.pdf/files/CD00258834.pdf/jcr:content/translations/en.CD00258834.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95640-WMN6TP/497-8700-1-ND/2038744,"","","","","","","","",IC EEPROM 64K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.180000",Active,STMicroelectronics,M95640-WMN6TP,EEPROM,SPI,"64Kb (8K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1361",Active,"0.34",-,DigiKey,"497-8700-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","2.5V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/d4/5d/8e/0a/e0/c6/4a/c2/DM00043980.pdf/files/DM00043980.pdf/jcr:content/translations/en.DM00043980.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95160-DFMN6TP/497-15772-1-ND/5283336,"","","","","","","","",IC EEPROM 16K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.183000",Active,STMicroelectronics,M95160-DFMN6TP,EEPROM,SPI,"16Kb (2K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1362",Active,"0.21",-,DigiKey,"497-15772-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.7V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/cc/12/59/af/45/f3/4d/11/CD00001755.pdf/files/CD00001755.pdf/jcr:content/translations/en.CD00001755.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95020-RMN6TP/497-8674-1-ND/2038718,"","","","","","","","",IC EEPROM 2K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.200000",Active,STMicroelectronics,M95020-RMN6TP,EEPROM,SPI,"2Kb (256 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 85°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1363",Active,"0.14",-,DigiKey,"497-8674-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","2MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/66/87/db/5b/d6/38/46/1d/DM00087091.pdf/files/DM00087091.pdf/jcr:content/translations/en.DM00087091.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M93C66-RMN3TP-K/497-14435-1-ND/4729143,"","","","","","","","",IC EEPROM 4K SPI 2MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.203000",Active,STMicroelectronics,M93C66-RMN3TP/K,EEPROM,SPI,"4Kb (512 x 8, 256 x 16)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1364",Active,"0.29","Automotive, AEC-Q100",DigiKey,"497-14435-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","5ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/80/6a/45/de/86/a5/45/87/DM00076647/files/DM00076647.pdf/jcr:content/translations/en.DM00076647.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95040-DRMN3TP-K/497-14443-1-ND/4729151,"","","","","","","","",IC EEPROM 4K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.207000",Active,STMicroelectronics,M95040-DRMN3TP/K,EEPROM,SPI,"4Kb (512 x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 125°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1365",Active,"0.27","Automotive, AEC-Q100",DigiKey,"497-14443-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","4ms"
"","20MHz",=Part Number,Datasheet,http://www.st.com/content/ccc/resource/technical/document/datasheet/3d/64/67/bb/7a/a0/47/83/DM00159866.pdf/files/DM00159866.pdf/jcr:content/translations/en.DM00159866.pdf,DigiKey Link,http://digikey.com/product-detail/en/stmicroelectronics/M95160-DRMN8TP-K/497-16051-1-ND/5476783,"","","","","","","","",IC EEPROM 16K SPI 20MHZ 8SO,"",footprints/Leaded - SOIC/PCB - LEADED - SOIC - ST SOIC-8N.PCBLIB,"","",ST SOIC-8N,"","","2020-09-02 01:30:26.223000",Active,STMicroelectronics,M95160-DRMN8TP/K,EEPROM,SPI,"16Kb (2K x 8)",Non-Volatile,"1",Surface Mount,-40°C ~ 105°C (TA),"8-SOIC (0.154, 3.90mm Width)",TapeAndReel,"1366",Active,"0.25","Automotive, AEC-Q100",DigiKey,"497-16051-1-ND","","","","","","","","","","","8-SO",symbols/Memory/SCH - MEMORY - ST EEPROM SPI 8PIN.SCHLIB,ST EEPROM SPI 8PIN,EEPROM,"","","1.8V ~ 5.5V","4ms"
