"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Amps)","Current - Saturation","DC Resistance (DCR)","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Self Resonant","Height - Seated (Max)","Inductance","Inductance Frequency - Test","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Material - Core","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Q @ Freq","Ratings","Series","Shielding","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BRL1608T150M  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BRL1608T150M/587-2896-1-ND/2649016,"","","","","","","","","200mA","150mA","3.328Ohm Max",FIXED IND 15UH 200MA 3.328 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","32MHz","0.028 (0.70mm)","15µH","1MHz","2020-09-06 11:05:20.563000",Active,Taiyo Yuden,BRL1608T150M,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1440",Active,"0.12","","","BR, L Type",Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-2896-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"15µH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BRC1608TR56M  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BRC1608TR56M/587-2059-1-ND/1789006,"","","","","","","","","760mA","1.15A","95mOhm",FIXED IND 560NH 760MA 95 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","170MHz","0.039 (1.00mm)","560nH","7.96MHz","2020-09-06 11:05:20.573000",Active,Taiyo Yuden,BRC1608TR56M,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1441",Active,"0.12","","","BR, C Type",Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-2059-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"560nH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BRC1608TR43M6  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BRC1608TR43M6/587-3220-1-ND/3479466,"","","","","","","","","1.1A","1.4A","82mOhm",FIXED IND 430NH 1.1A 82 MOHM SMD,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","740MHz","0.039 (1.00mm)","430nH","6MHz","2020-09-06 11:05:20.577000",Active,Taiyo Yuden,BRC1608TR43M6,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1442",Active,"0.12","","","BR, C Type",Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-3220-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"430nH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BRL1608T2R2M  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BRL1608T2R2M/587-2899-1-ND/2649019,"","","","","","","","","500mA","360mA","520mOhm Max",FIXED IND 2.2UH 500MA 520 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","400MHz","0.028 (0.70mm)","2.2µH","1MHz","2020-09-06 11:05:20.590000",Active,Taiyo Yuden,BRL1608T2R2M,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1443",Active,"0.12","","","BR, L Type",Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-2899-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=MBKK1608H1R0M &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/MBKK1608H1R0M/587-4735-1-ND/6181941,"","","","","","","","","1.15A","800mA","150mOhm Max",FIXED IND 1H 1.15A 150 MOHM SMD,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","","0.039 (1.00mm)","1µH","1MHz","2020-09-06 11:05:20.593000",Active,Taiyo Yuden,MBKK1608H1R0M,Metal,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1444",Active,"0.12","","","MCOIL™, MB, H Type",Shielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-4735-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"1µH"
=Value,Datasheet,https://katalog.we-online.com/pbs/datasheet/744761268A.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/744761268A/732-744761268ACT-ND/10668696,"","","","","","","","","120mA","","2.9Ohm Max",FIXED IND 680NH 120MA 2.9OHM SMD,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","300MHz","","680nH","100MHz","2020-09-06 11:05:20.603000",Active,Würth Elektronik,"744761268A",Ceramic,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",Unknown,"1445",Active,"0.26","20 @ 250MHz","",WE-KI,Unshielded,"",DigiKey,"732-744761268ACT-ND","","","","","","","","","","","0603",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"680nH"
=Value,Datasheet,https://katalog.we-online.com/pbs/datasheet/744761127A.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/744761127A/732-744761127ACT-ND/10668688,"","","","","","","","","600mA","","220mOhm Max",WE-KI SMT WIRE WOUND CERAMIC IND,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.8GHz","","27nH","250MHz","2020-09-06 11:05:20.610000",Active,Würth Elektronik,"744761127A",Ceramic,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",Unknown,"1446",Active,"0.26","40 @ 250MHz","",WE-KI,Unshielded,"",DigiKey,"732-744761127ACT-ND","","","","","","","","","","","0603",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"27nH"
=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/L0603B220KDWFT.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/L0603B220KDWFT/399-17786-1-ND/8601449,"","","","","","","","","230mA","","1Ohm",INDUCTORPWR IND FOR DC/DC CONVER,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","16MHz","0.039 (1.00mm)","22µH","2.52MHz","2020-09-06 11:05:20.620000",Active,KEMET,L0603B220KDWFT,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1447",Active,"0.15","","",L-DWF,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"399-17786-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±10%,Wirewound,"22µH"
=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/L0603B2R2MDWFT.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/L0603B2R2MDWFT/399-17783-1-ND/8601446,"","","","","","","","","560mA","","170mOhm",FIXED IND 2.2UH 560MA 170MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","80MHz","0.039 (1.00mm)","2.2µH","7.96MHz","2020-09-06 11:05:20.623000",Active,KEMET,L0603B2R2MDWFT,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1448",Active,"0.15","","",L-DWF,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"399-17783-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/L0603B470MDWFT.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/L0603B470MDWFT/399-17779-1-ND/8601442,"","","","","","","","","140mA","","2.5Ohm",INDUCTORPWR IND FOR DC/DC CONVER,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","11MHz","0.039 (1.00mm)","47µH","2.52MHz","2020-09-06 11:05:20.633000",Active,KEMET,L0603B470MDWFT,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1449",Active,"0.15","","",L-DWF,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"399-17779-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"47µH"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/744761222C.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/744761222C/732-1771-1-ND/1994351,"","","","","","","","","250mA","","1.8Ohm Max",FIXED IND 220NH 250MA 1.8 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","900MHz","0.043 (1.10mm)","220nH","100MHz","2020-09-06 11:05:20.637000",Active,Würth Elektronik,"744761222C",Ceramic,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1450",Active,"0.23","25 @ 100MHz","",WE-KI,Unshielded,"0.065 L x 0.045 W (1.65mm x 1.15mm)",DigiKey,"732-1771-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"220nH"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/744761051C.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/744761051C/732-1750-1-ND/1994330,"","","","","","","","","700mA","","150mOhm Max",FIXED IND 5.1NH 700MA 150 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.7GHz","0.043 (1.10mm)","5.1nH","250MHz","2020-09-06 11:05:20.640000",Active,Würth Elektronik,"744761051C",Ceramic,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1451",Active,"0.23","18 @ 250MHz","",WE-KI,Unshielded,"0.065 L x 0.045 W (1.65mm x 1.15mm)",DigiKey,"732-1750-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"5.1nH"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/744761111C.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/744761111C/732-1755-1-ND/1994335,"","","","","","","","","700mA","","100mOhm Max",FIXED IND 11NH 700MA 100 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4GHz","0.043 (1.10mm)","11nH","250MHz","2020-09-06 11:05:20.647000",Active,Würth Elektronik,"744761111C",Ceramic,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1452",Active,"0.23","30 @ 250MHz","",WE-KI,Unshielded,"0.065 L x 0.045 W (1.65mm x 1.15mm)",DigiKey,"732-1755-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"11nH"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/744761043C.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/744761043C/732-1748-1-ND/1994328,"","","","","","","","","700mA","","70mOhm Max",FIXED IND 4.3NH 700MA 70 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.9GHz","0.043 (1.10mm)","4.3nH","250MHz","2020-09-06 11:05:20.650000",Active,Würth Elektronik,"744761043C",Ceramic,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1453",Active,"0.23","22 @ 250MHz","",WE-KI,Unshielded,"0.065 L x 0.045 W (1.65mm x 1.15mm)",DigiKey,"732-1748-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"4.3nH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BRC1608TR72M6  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BRC1608TR72M6/587-3223-1-ND/3479474,"","","","","","","","","810mA","1A","144mOhm",FIXED IND 720NH 810MA 144 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","600MHz","0.039 (1.00mm)","720nH","6MHz","2020-09-06 11:05:20.653000",Active,Taiyo Yuden,BRC1608TR72M6,Ferrite,"1",Surface Mount,-40°C ~ 105°C,"0603 (1608 Metric)",TapeAndReel,"1454",Active,"0.12","","","BR, C Type",Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-3223-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"720nH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=MBKK1608H3R3M &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/MBKK1608H3R3M/587-4738-1-ND/6181944,"","","","","","","","","600mA","450mA","512mOhm Max",FIXED IND 3.3H 600MA 512 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","","0.039 (1.00mm)","3.3µH","1MHz","2020-09-06 11:05:20.683000",Active,Taiyo Yuden,MBKK1608H3R3M,Metal,"1",Surface Mount,-40°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1455",Active,"0.12","","","MCOIL™, MB, H Type",Shielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"587-4738-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"3.3µH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS3N6J0ZD/490-15827-1-ND/6800492,"","","","","","","","","700mA","","63mOhm Max",FIXED IND 3.6NH 700MA 63 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.9GHz","0.039 (1.00mm)","3.6nH","250MHz","2020-09-06 11:05:20.687000",Active,Murata Electronics,LQW18AS3N6J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1456",Active,"0.08","22 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15827-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"3.6nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS82NJ0ZD/490-15855-1-ND/6800520,"","","","","","","","","400mA","","540mOhm Max",FIXED IND 82NH 400MA 540 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.7GHz","0.039 (1.00mm)","82nH","250MHz","2020-09-06 11:05:20.690000",Active,Murata Electronics,LQW18AS82NJ0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1457",Active,"0.08","34 @ 150MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15855-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"82nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS5N6J0ZD/490-15845-1-ND/6800510,"","","","","","","","","700mA","","75mOhm Max",FIXED IND 5.6NH 700MA 75 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4.76GHz","0.039 (1.00mm)","5.6nH","250MHz","2020-09-06 11:05:20.693000",Active,Murata Electronics,LQW18AS5N6J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1458",Active,"0.08","26 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15845-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"5.6nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR10J0ZD/490-15863-1-ND/6800528,"","","","","","","","","400mA","","580mOhm Max",FIXED IND 100NH 400MA 580 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.4GHz","0.039 (1.00mm)","100nH","150MHz","2020-09-06 11:05:20.697000",Active,Murata Electronics,LQW18ASR10J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1459",Active,"0.08","34 @ 150MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15863-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"100nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS27NJ0ZD/490-15815-1-ND/6800480,"","","","","","","","","600mA","","220mOhm Max",FIXED IND 27NH 600MA 220 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.8GHz","0.039 (1.00mm)","27nH","250MHz","2020-09-06 11:05:20.703000",Active,Murata Electronics,LQW18AS27NJ0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1460",Active,"0.08","40 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15815-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"27nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR22J0ZD/490-15877-1-ND/6800542,"","","","","","","","","200mA","","2.1Ohm Max",FIXED IND 220NH 200MA 2.1 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","900MHz","0.039 (1.00mm)","220nH","100MHz","2020-09-06 11:05:20.707000",Active,Murata Electronics,LQW18ASR22J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1461",Active,"0.08","25 @ 100MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15877-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"220nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS5N1J0ZD/490-15843-1-ND/6800508,"","","","","","","","","700mA","","140mOhm Max",FIXED IND 5.1NH 700MA 140 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.7GHz","0.039 (1.00mm)","5.1nH","250MHz","2020-09-06 11:05:20.710000",Active,Murata Electronics,LQW18AS5N1J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1462",Active,"0.08","20 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15843-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"5.1nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS39NJ0ZD/490-15823-1-ND/6800488,"","","","","","","","","600mA","","250mOhm Max",FIXED IND 39NH 600MA 250 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.2GHz","0.039 (1.00mm)","39nH","250MHz","2020-09-06 11:05:20.717000",Active,Murata Electronics,LQW18AS39NJ0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1463",Active,"0.08","40 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15823-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"39nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9116.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ANR27G0ZD/490-16638-1-ND/7595562,"","","","","","","","","110mA","","3.4Ohm Max",FIXED IND 270NH 110MA 3.4 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","960MHz","0.039 (1.00mm)","270nH","100MHz","2020-09-06 11:05:20.720000",Active,Murata Electronics,LQW18ANR27G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1464",Active,"0.08","30 @ 100MHz",AEC-Q200,LQW18,"","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-16638-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"270nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9116.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ANR22G0ZD/490-16637-1-ND/7595561,"","","","","","","","","120mA","","2.5Ohm Max",FIXED IND 220NH 120MA 2.5 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.2GHz","0.039 (1.00mm)","220nH","100MHz","2020-09-06 11:05:20.730000",Active,Murata Electronics,LQW18ANR22G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1465",Active,"0.08","25 @ 100MHz",AEC-Q200,LQW18,"","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-16637-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"220nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS1N8J0ZD/490-15807-1-ND/6800472,"","","","","","","","","700mA","","45mOhm Max",FIXED IND 1.8NH 700MA 45 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","12.5GHz","0.039 (1.00mm)","1.8nH","250MHz","2020-09-06 11:05:20.743000",Active,Murata Electronics,LQW18AS1N8J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1466",Active,"0.08","16 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15807-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"1.8nH"
