"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Max)","DC Resistance (DCR) (Max)","Description","Device Package","Features","Filter Type","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","Impedance @ Frequency","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Lines","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/742792796.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/742792796/732-2132-1-ND/2137930,"","","","","","","","","200mA","1.5Ohm",FERRITE BEAD 1 KOHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","1 kOhms @ 100MHz","2020-09-02 01:18:12.017000",Active,Würth Elektronik,"742792796","1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"198",Active,"0.10","",WE-CBF,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"732-2132-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","1 kOhms @ 100MHz"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/7427927121.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/7427927121/732-2371-1-ND/2268681,"","","","","","","","","200mA","800mOhm",FERRITE BEAD 220 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","220 Ohms @ 100MHz","2020-09-02 01:18:12.010000",Active,Würth Elektronik,"7427927121","1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"199",Active,"0.10","",WE-CBF,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"732-2371-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","220 Ohms @ 100MHz"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/7427927141.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/7427927141/732-2379-1-ND/2268688,"","","","","","","","","250mA","450mOhm",FERRITE BEAD 470 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","470 Ohms @ 100MHz","2020-09-02 01:18:12.007000",Active,Würth Elektronik,"7427927141","1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"200",Active,"0.10","",WE-CBF,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"732-2379-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","470 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15BB750SN1D/490-5189-1-ND/1948365,"","","","","","","","","300mA","400mOhm",FERRITE BEAD 75 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","75 Ohms @ 100MHz","2020-09-02 01:18:11.983000",Active,Murata Electronics,BLM15BB750SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"201",Active,"0.02","","EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-5189-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","75 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005HS330-T/587-1844-1-ND/1465314,"","","","","","","","","700mA","60mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:11.977000",Active,Taiyo Yuden,BK1005HS330-T,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"202",Active,"0.01","",BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-1844-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BKP1005HS330-T  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BKP1005HS330-T/587-2419-1-ND/2230285,"","","","","","","","","1.7A","50mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:11.973000",Active,Taiyo Yuden,BKP1005HS330-T,"1",Surface Mount,"1",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"203",Active,"0.01","",BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-2419-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://abracon.com/Magnetics/new/ACML-0402.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ACML-0402-301-T/ACML-0402-301-TCT-ND/3060006,"","","","","","","","","100mA","650mOhm",FERRITE BEAD 300 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.026 (0.65mm)","300 Ohms @ 100MHz","2020-09-02 01:18:11.970000",Active,Abracon LLC,ACML-0402-301-T,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"204",Active,"0.02","",ACML,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,ACML-0402-301-TCT-ND,"","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","300 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005HS800-T/587-1820-1-ND/1465290,"","","","","","","","","700mA","100mOhm",FERRITE BEAD 80 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","80 Ohms @ 100MHz","2020-09-02 01:18:11.967000",Active,Taiyo Yuden,BK1005HS800-T,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"205",Active,"0.01","",BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-1820-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","80 Ohms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BKP1005TS680-T  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BKP1005TS680-T/587-3016-1-ND/2763387,"","","","","","","","","1.5A","71.5mOhm",FERRITE BEAD 68 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","68 Ohms @ 100MHz","2020-09-02 01:18:11.963000",Active,Taiyo Yuden,BKP1005TS680-T,"1",Surface Mount,"1",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"206",Active,"0.01","",BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3016-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","68 Ohms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BKP1005TS330-T  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BKP1005TS330-T/587-3015-1-ND/2763386,"","","","","","","","","1.7A","50.7mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:11.960000",Active,Taiyo Yuden,BKP1005TS330-T,"1",Surface Mount,"1",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"207",Active,"0.01","",BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3015-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15BD750SN1D/490-5191-1-ND/1948367,"","","","","","","","","300mA","200mOhm",FERRITE BEAD 75 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","75 Ohms @ 100MHz","2020-09-02 01:18:11.957000",Active,Murata Electronics,BLM15BD750SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"208",Active,"0.02","","EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-5191-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","75 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005D680CT000/445-3341-1-ND/1473627,"","","","","","","","","400mA","380mOhm",FERRITE BEAD 68 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","68 Ohms @ 100MHz","2020-09-02 01:18:11.953000",Active,TDK Corporation,MMZ1005D680CT000,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"209",Active,"0.02","",MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-3341-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","68 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005HS330-TV/587-3873-1-ND/4875633,"","","","","","","","","700mA","60mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:11.947000",Active,Taiyo Yuden,BK1005HS330-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"210",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3873-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005S601CTD25/445-172793-1-ND/5040424,"","","","","","","","","300mA","520mOhm",FERRITE BEAD 600 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","600 Ohms @ 100MHz","2020-09-02 01:18:11.943000",Active,TDK Corporation,MMZ1005S601CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"211",Active,"0.02",AEC-Q200,MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172793-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005HM121-TV/587-3863-1-ND/4875623,"","","","","","","","","300mA","180mOhm",FERRITE BEAD 120 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","120 Ohms @ 100MHz","2020-09-02 01:18:11.940000",Active,Taiyo Yuden,BK1005HM121-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"212",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3863-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PD300SZ1D/490-16506-1-ND/7363487,"","","","","","","","","2.2A","35mOhm",FERRITE BEAD 30 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","30 Ohms @ 100MHz","2020-09-02 01:18:11.937000",Active,Murata Electronics,BLM15PD300SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"213",Active,"0.02",AEC-Q200,"EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-16506-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","30 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz1005-h_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005S601HT000/445-175172-1-ND/7785277,"","","","","","","","","440mA","340mOhm",FERRITE BEAD 600 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","","600 Ohms @ 100MHz","2020-09-02 01:18:11.933000",Active,TDK Corporation,MMZ1005S601HT000,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"214",Active,"0.02","",MMZ-H,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175172-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005D330CTD25/445-174584-1-ND/6137480,"","","","","","","","","400mA","240mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:11.930000",Active,TDK Corporation,MMZ1005D330CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"215",Active,"0.02",AEC-Q200,MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174584-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005B800CTD25/445-172777-1-ND/5040408,"","","","","","","","","450mA","190mOhm",FERRITE BEAD 80 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","80 Ohms @ 100MHz","2020-09-02 01:18:11.927000",Active,TDK Corporation,MMZ1005B800CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"216",Active,"0.02",AEC-Q200,MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172777-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","80 Ohms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BK1005HW241-TV  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005HW241-TV/587-3879-1-ND/4875639,"","","","","","","","","400mA","310mOhm",FERRITE BEAD 240 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","240 Ohms @ 100MHz","2020-09-02 01:18:11.923000",Active,Taiyo Yuden,BK1005HW241-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"217",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3879-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","240 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005D220CTD25/445-174583-1-ND/6137479,"","","","","","","","","400mA","170mOhm",FERRITE BEAD 22 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","22 Ohms @ 100MHz","2020-09-02 01:18:11.920000",Active,TDK Corporation,MMZ1005D220CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"218",Active,"0.02",AEC-Q200,MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174583-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","22 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796742189086/QNFA9111.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15HB221SH1D/490-15019-1-ND/6799684,"","","","","","","","","250mA","1Ohm",FERRITE BEAD 220 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","220 Ohms @ 100MHz","2020-09-02 01:18:11.917000",Active,Murata Electronics,BLM15HB221SH1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"219",Active,"0.02",AEC-Q200,BLM,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-15019-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","220 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005LM182-TV/587-3891-1-ND/4875651,"","","","","","","","","120mA","900mOhm",FERRITE BEAD 1.8 KOHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","1.8 kOhms @ 100MHz","2020-09-02 01:18:11.913000",Active,Taiyo Yuden,BK1005LM182-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"220",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3891-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","1.8 kOhms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz1005-h_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005S102HT000/445-175173-1-ND/7785278,"","","","","","","","","360mA","490mOhm",FERRITE BEAD 1 KOHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","","1 kOhms @ 100MHz","2020-09-02 01:18:11.910000",Active,TDK Corporation,MMZ1005S102HT000,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"221",Active,"0.02","",MMZ-H,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175173-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","1 kOhms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005D100CTD25/445-172778-1-ND/5040409,"","","","","","","","","500mA","100mOhm",FERRITE BEAD 10 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","10 Ohms @ 100MHz","2020-09-02 01:18:11.903000",Active,TDK Corporation,MMZ1005D100CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"222",Active,"0.02",AEC-Q200,MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172778-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","10 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005F330CTD25/445-172785-1-ND/5040416,"","","","","","","","","200mA","500mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:11.900000",Active,TDK Corporation,MMZ1005F330CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"223",Active,"0.02",AEC-Q200,MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172785-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_signal_mmz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ1005F470CT000/445-3345-1-ND/1473631,"","","","","","","","","100mA","600mOhm",FERRITE BEAD 47 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","47 Ohms @ 100MHz","2020-09-02 01:18:11.897000",Active,TDK Corporation,MMZ1005F470CT000,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"224",Active,"0.02","",MMZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-3345-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","47 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005HW680-TV/587-3882-1-ND/4875642,"","","","","","","","","500mA","170mOhm",FERRITE BEAD 68 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","68 Ohms @ 100MHz","2020-09-02 01:18:11.890000",Active,Taiyo Yuden,BK1005HW680-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"225",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3882-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","68 Ohms @ 100MHz"
