"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency, Bypass, Decoupling","2.7pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S2R7BW250XT/1284-1204-1-ND/3905532,"","","","","","","","",CAP CER 2.7PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.927000","","",Active,American Technical Ceramics,"600S2R7BW250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1440",Active,"0.25","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1204-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","2.7pF","250V"
"RF, Microwave, High Frequency, Bypass, Decoupling","15pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600f.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600F150GT250XT/1284-1895-1-ND/9450700,"","","","","","","","",CAP CER 15PF 250V NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.657000","","",Active,American Technical Ceramics,"600F150GT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1441",Active,"0.40","",ATC 600F,"0.079 L x 0.049 W (2.01mm x 1.24mm)",DigiKey,"1284-1895-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.051 (1.30mm)",±2%,"","15pF","250V"
"RF, Microwave, High Frequency","3.9pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCL2A3R9CAT2A-500/478-6413-1-ND/2512249,"","","","","","","","",CAP CER 3.9PF 200V 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.833000","","",Active,AVX Corporation,UQCL2A3R9CAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1442",Active,"0.30","",UQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"478-6413-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.024 (0.60mm)",±0.25pF,"","3.9pF","200V"
"RF, Microwave, High Frequency","0.6pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCSVA0R6BAT2A-500/478-6513-1-ND/2580316,"","","","","","","","",CAP CER 0.6PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.923000","","",Active,AVX Corporation,UQCSVA0R6BAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1443",Active,"0.30","",UQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-6513-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.035 (0.89mm)",±0.1pF,"","0.6pF","250V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.3pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600f.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600F0R3AT250XT/1284-1005-1-ND/3905392,"","","","","","","","",CAP CER 0.3PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.653000","","",Active,American Technical Ceramics,"600F0R3AT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1444",Active,"0.40","",ATC 600F,"0.079 L x 0.049 W (2.01mm x 1.24mm)",DigiKey,"1284-1005-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.051 (1.30mm)",±0.05pF,"","0.3pF","250V"
"RF, Microwave, High Frequency","18pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCL2A180JAT2A/478-6421-1-ND/2512257,"","","","","","","","",CAP CER 18PF 200V 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.810000","","",Active,AVX Corporation,UQCL2A180JAT2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1445",Active,"0.34","",UQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"478-6421-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.024 (0.60mm)",±5%,"","18pF","200V"
"RF, Microwave, High Frequency","33pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GQM1875C2E330JB12D/490-5901-1-ND/3587610,"","","","","","","","",CAP CER 33PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.920000","","",Active,Murata Electronics,GQM1875C2E330JB12D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1446",Active,"0.23","",GQM,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-5901-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.031 (0.80mm)",±5%,"","33pF","250V"
"RF, Microwave, High Frequency","24pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCL2A240JAT2A-500/478-6424-1-ND/2512260,"","","","","","","","",CAP CER 24PF 200V 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.807000","","",Active,AVX Corporation,UQCL2A240JAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1447",Active,"0.34","",UQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"478-6424-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.024 (0.60mm)",±5%,"","24pF","200V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.1pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600f.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600F0R1AT250T/1284-1003-1-ND/3905390,"","","","","","","","",CAP CER 0.1PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.647000","","",Active,American Technical Ceramics,"600F0R1AT250T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1448",Active,"0.40","",ATC 600F,"0.079 L x 0.049 W (2.01mm x 1.24mm)",DigiKey,"1284-1003-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.051 (1.30mm)",±0.05pF,"","0.1pF","250V"
"RF, Microwave, High Frequency, Bypass, Decoupling","1.1pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S1R1BT250XT/1284-1179-1-ND/3905518,"","","","","","","","",CAP CER 1.1PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.920000","","",Active,American Technical Ceramics,"600S1R1BT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1449",Active,"0.23","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1179-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","1.1pF","250V"
"RF, Microwave, High Frequency","1pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCL2A1R0BAT2A-500/478-6401-1-ND/2512237,"","","","","","","","",CAP CER 1PF 200V 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.790000","","",Active,AVX Corporation,UQCL2A1R0BAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1450",Active,"0.34","",UQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"478-6401-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.024 (0.60mm)",±0.1pF,"","1pF","200V"
"RF, Microwave, High Frequency","240pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCFVA241JAT2A-500/478-6595-1-ND/2580398,"","","","","","","","",CAP CER 240PF 250V 0805,"0805 (2012 Metric)","","High Q, Low Loss",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.640000","","",Active,AVX Corporation,UQCFVA241JAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1451",Active,"0.51","",UQ,"0.079 L x 0.049 W (2.01mm x 1.24mm)",DigiKey,"478-6595-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.051 (1.30mm)",±5%,"","240pF","250V"
"RF, Microwave, High Frequency","68pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCSVA680JAT2A-500/478-6546-1-ND/2580349,"","","","","","","","",CAP CER 68PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.917000","","",Active,AVX Corporation,UQCSVA680JAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1452",Active,"0.33","",UQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-6546-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.035 (0.89mm)",±5%,"","68pF","250V"
"RF, Microwave, High Frequency","20pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H200JB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H200JB01D/490-3120-1-ND/702386,"","","","","","","","",CAP CER 20PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.767000","","",Active,Murata Electronics,GJM1555C1H200JB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1453",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3120-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","20pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.7pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600f.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600F0R7AT250XT/1284-1010-1-ND/3905396,"","","","","","","","",CAP CER 0.7PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.637000","","",Active,American Technical Ceramics,"600F0R7AT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1454",Active,"0.40","",ATC 600F,"0.079 L x 0.049 W (2.01mm x 1.24mm)",DigiKey,"1284-1010-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.051 (1.30mm)",±0.05pF,"","0.7pF","250V"
"RF, Microwave, High Frequency","39pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCSVA390JAT2A-500/478-6543-1-ND/2580346,"","","","","","","","",CAP CER 39PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.913000","","",Active,AVX Corporation,UQCSVA390JAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1455",Active,"0.33","",UQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-6543-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.035 (0.89mm)",±5%,"","39pF","250V"
"RF, Microwave, High Frequency","4.4pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C449B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C449B5GAC/399-16088-1-ND/7649673,"","","","","","","","",CAP CER RF 4.4PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.763000","","",Active,KEMET,CBR04C449B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1456",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16088-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.4pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","10pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600f.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600F100GT250XT/1284-1014-1-ND/3905399,"","","","","","","","",CAP CER 10PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.633000","","",Active,American Technical Ceramics,"600F100GT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1457",Active,"0.40","",ATC 600F,"0.079 L x 0.049 W (2.01mm x 1.24mm)",DigiKey,"1284-1014-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.051 (1.30mm)",±2%,"","10pF","250V"
"RF, Microwave, High Frequency, Bypass, Decoupling","24pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S240JT250XT/1284-1938-1-ND/9450743,"","","","","","","","",CAP CER 24PF 250V NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.910000","","",Active,American Technical Ceramics,"600S240JT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1458",Active,"0.24","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1938-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±5%,"","24pF","250V"
"RF, Microwave, High Frequency","4.8pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C489B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C489B5GAC/399-16092-1-ND/7649677,"","","","","","","","",CAP CER RF 4.8PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.760000","","",Active,KEMET,CBR04C489B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1459",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16092-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.8pF","50V"
"RF, Microwave, High Frequency","4.7pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GQM2195C2E4R7BB12D/490-5290-1-ND/2039069,"","","","","","","","",CAP CER 4.7PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.630000","","",Active,Murata Electronics,GQM2195C2E4R7BB12D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1460",Active,"0.41","",GQM,"0.079 L x 0.049 W (2.00mm x 1.25mm)",DigiKey,"490-5290-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.039 (1.00mm)",±0.1pF,"","4.7pF","250V"
"RF, Microwave, High Frequency, Bypass, Decoupling","18pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S180JT250XT/1284-1176-1-ND/3905516,"","","","","","","","",CAP CER 18PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.907000","","",Active,American Technical Ceramics,"600S180JT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1461",Active,"0.24","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1176-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±5%,"","18pF","250V"
"RF, Microwave, High Frequency","3.4pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C349B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C349B5GAC/399-16077-1-ND/7649662,"","","","","","","","",CAP CER RF 3.4PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.753000","","",Active,KEMET,CBR04C349B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1462",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16077-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","3.4pF","50V"
"RF, Microwave, High Frequency","6pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR08C609BAGAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR08C609BAGAC/399-8721-1-ND/3480342,"","","","","","","","",CAP CER 6PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.627000","","",Active,KEMET,CBR08C609BAGAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1463",Active,"0.42","",CBR-SMD RF C0G,"0.079 L x 0.049 W (2.00mm x 1.25mm)",DigiKey,"399-8721-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±0.1pF,"","6pF","250V"
"RF, Microwave, High Frequency, Bypass, Decoupling","30pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S300JT250XT/1284-1942-1-ND/9450747,"","","","","","","","",CAP CER 30PF 250V NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.907000","","",Active,American Technical Ceramics,"600S300JT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1464",Active,"0.24","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1942-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±5%,"","30pF","250V"
"RF, Microwave, High Frequency","4.6pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C469B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C469B5GAC/399-16090-1-ND/7649675,"","","","","","","","",CAP CER RF 4.6PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.750000","","",Active,KEMET,CBR04C469B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1465",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16090-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.6pF","50V"
"RF, Microwave, High Frequency","8pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR08C809BAGAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR08C809BAGAC/399-8720-1-ND/3480267,"","","","","","","","",CAP CER 8PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.620000","","",Active,KEMET,CBR08C809BAGAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1466",Active,"0.42","",CBR-SMD RF C0G,"0.079 L x 0.049 W (2.00mm x 1.25mm)",DigiKey,"399-8720-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±0.1pF,"","8pF","250V"
"RF, Microwave, High Frequency","2pF",=Value,Datasheet,http://datasheets.avx.com/sqcs-sqcf.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/SQCSVA2R0BAT1A/478-3491-1-ND/1000450,"","","","","","","","",CAP CER 2PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.903000","","",Active,AVX Corporation,SQCSVA2R0BAT1A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1467",Active,"0.26","",SQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-3491-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.030 (0.76mm)",±0.1pF,"","2pF","250V"
"RF, Microwave, High Frequency","1.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H1R2BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H1R2BB01D/490-8085-1-ND/4380371,"","","","","","","","",CAP CER 1.2PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:05.747000","","",Active,Murata Electronics,GJM1555C1H1R2BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1468",Active,"0.03","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-8085-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","1.2pF","50V"
"RF, Microwave, High Frequency","4pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR08C409BAGAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR08C409BAGAC/399-8703-1-ND/3480273,"","","","","","","","",CAP CER 4PF 250V C0G/NP0 0805,"0805 (2012 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0805_RF-N,C0805_RF-L,C0805_RF-M",,,"","2020-09-02 01:17:20.617000","","",Active,KEMET,CBR08C409BAGAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0805 (2012 Metric)",TapeAndReel,"1469",Active,"0.42","",CBR-SMD RF C0G,"0.079 L x 0.049 W (2.00mm x 1.25mm)",DigiKey,"399-8703-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±0.1pF,"","4pF","250V"
"RF, Microwave, High Frequency","1.8pF",=Value,Datasheet,http://datasheets.avx.com/sqcs-sqcf.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/SQCSVA1R8BAT1A/478-3490-1-ND/1000449,"","","","","","","","",CAP CER 1.8PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:14.900000","","",Active,AVX Corporation,SQCSVA1R8BAT1A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1470",Active,"0.26","",SQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-3490-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.030 (0.76mm)",±0.1pF,"","1.8pF","250V"
