"Absolute Pull Range (APR)","Base Resonator","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Supply (Max)","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency","Frequency Stability","Function","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Output","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Spread Spectrum Bandwidth","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value","Voltage - Supply"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDM.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDM1-48.000MHZ-LC-T/535-9800-1-ND/1873334,"","","","","","","","","10mA",MEMS OSC XO 48.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDM.PCBLIB,"","",ABRACON ASDM,"","","48MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:48.253000",Active,Abracon LLC,ASDM1-48.000MHZ-LC-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"28",Active,"1.15","","ASDM, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-9800-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDM.SCHLIB,ABRACON MEMS ASDM,XO (Standard),"48MHz","3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-25.000MHZ-T/535-12136-1-ND/4199762,"","","","","","","","","16mA",MEMS OSC XO 25.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","25MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.823000",Active,Abracon LLC,ASDMB-25.000MHZ-T,"1",Surface Mount,"",LVCMOS,"4-SMD, No Lead",TapeAndReel,"29",Active,"0.93","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-12136-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"25MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-29.500MHZ-LR-T/535-12146-1-ND/4199722,"","","","","","","","","16mA",MEMS OSC XO 29.5000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","29.5MHz",±25ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.797000",Active,Abracon LLC,ASDMB-29.500MHZ-LR-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"30",Active,"0.99","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-12146-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"29.5MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-50.000MHZ-C-T/535-14435-1-ND/8582195,"","","","","","","","","16mA",MEMS OSC XO 50.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","50MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.773000",Active,Abracon LLC,ASDMB-50.000MHZ-C-T,"1",Surface Mount,"",LVCMOS,"4-SMD, No Lead",TapeAndReel,"31",Active,"1.35","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-14435-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"50MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-20.000MHZ-LY-T/535-11185-1-ND/2624278,"","","","","","","","","16mA",MEMS OSC XO 20.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","20MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.770000",Active,Abracon LLC,ASDMB-20.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"32",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11185-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"20MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-10.000MHZ-LY-T/535-11275-1-ND/2624256,"","","","","","","","","16mA",MEMS OSC XO 10.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","10MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.767000",Active,Abracon LLC,ASDMB-10.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"33",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11275-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"10MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-48.000MHZ-LY-T/535-11198-1-ND/2624306,"","","","","","","","","16mA",MEMS OSC XO 48.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","48MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.763000",Active,Abracon LLC,ASDMB-48.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"34",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11198-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"48MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-16.000MHZ-LY-T/535-11456-1-ND/2679526,"","","","","","","","","16mA",MEMS OSC XO 16.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","16MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.760000",Active,Abracon LLC,ASDMB-16.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"35",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11456-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"16MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-12.000MHZ-XY-T/535-11172-1-ND/2624263,"","","","","","","","","16mA",MEMS OSC XO 12.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","12MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.753000",Active,Abracon LLC,ASDMB-12.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"36",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11172-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"12MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-8.000MHZ-XY-T/535-11170-1-ND/2624317,"","","","","","","","","16mA",MEMS OSC XO 8.0000MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","8MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.750000",Active,Abracon LLC,ASDMB-8.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"37",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11170-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"8MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-4.000MHZ-XY-T/535-11165-1-ND/2624303,"","","","","","","","","16mA",MEMS OSC XO 4.0000MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","4MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.730000",Active,Abracon LLC,ASDMB-4.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"38",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11165-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"4MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-16.000MHZ-XY-T/535-11457-1-ND/2679527,"","","","","","","","","16mA",MEMS OSC XO 16.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","16MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.727000",Active,Abracon LLC,ASDMB-16.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"39",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11457-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"16MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-125.000MHZ-LY-T/535-11204-1-ND/2624264,"","","","","","","","","16mA",MEMS OSC XO 125.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","125MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.723000",Active,Abracon LLC,ASDMB-125.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"40",Active,"2.09","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11204-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"125MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-75.000MHZ-LY-T/535-11201-1-ND/2624314,"","","","","","","","","16mA",MEMS OSC XO 75.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","75MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.717000",Active,Abracon LLC,ASDMB-75.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"41",Active,"2.09","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11201-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"75MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-80.000MHZ-XY-T/535-11146-1-ND/2624319,"","","","","","","","","16mA",MEMS OSC XO 80.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","80MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.713000",Active,Abracon LLC,ASDMB-80.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"42",Active,"2.14","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11146-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"80MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-133.333MHZ-XY-T/535-11173-1-ND/2624267,"","","","","","","","","16mA",MEMS OSC XO 133.3330MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","133.333MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.693000",Active,Abracon LLC,ASDMB-133.333MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"43",Active,"2.14","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11173-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"133.333MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-150.000MHZ-XY-T/535-11174-1-ND/2624273,"","","","","","","","","16mA",MEMS OSC XO 150.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","150MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.690000",Active,Abracon LLC,ASDMB-150.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"44",Active,"2.14","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11174-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"150MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-75.000MHZ-XY-T/535-11145-1-ND/2624315,"","","","","","","","","16mA",MEMS OSC XO 75.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","75MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.687000",Active,Abracon LLC,ASDMB-75.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"45",Active,"2.14","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11145-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"75MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-54.000MHZ-EC-T/535-12101-1-ND/4199687,"","","","","","","","","16mA",MEMS OSC XO 54.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","54MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.683000",Active,Abracon LLC,ASDMB-54.000MHZ-EC-T,"1",Surface Mount,-20°C ~ 70°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"46",Active,"1.35","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-12101-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"54MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-30.000MHZ-LY-T/535-11193-1-ND/2624294,"","","","","","","","","16mA",MEMS OSC XO 30.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","30MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.680000",Active,Abracon LLC,ASDMB-30.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"47",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11193-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"30MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-60.000MHZ-LY-T/535-11199-1-ND/2624310,"","","","","","","","","16mA",MEMS OSC XO 60.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","60MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.673000",Active,Abracon LLC,ASDMB-60.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"48",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11199-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"60MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-19.200MHZ-XY-T/535-11153-1-ND/2624277,"","","","","","","","","16mA",MEMS OSC XO 19.2000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","19.2MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.653000",Active,Abracon LLC,ASDMB-19.200MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"49",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11153-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"19.2MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-5.000MHZ-LC-T/535-12144-1-ND/4199721,"","","","","","","","","16mA",MEMS OSC XO 5.0000MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","5MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.633000",Active,Abracon LLC,ASDMB-5.000MHZ-LC-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"50",Active,"0.99","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-12144-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"5MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-10.000MHZ-LC-T/535-11723-1-ND/2809922,"","","","","","","","","16mA",MEMS OSC XO 10.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","10MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.630000",Active,Abracon LLC,ASDMB-10.000MHZ-LC-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"51",Active,"1.25","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11723-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"10MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-24.576MHZ-LC-T/535-11729-1-ND/2809940,"","","","","","","","","16mA",MEMS OSC XO 24.5760MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","24.576MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.627000",Active,Abracon LLC,ASDMB-24.576MHZ-LC-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"52",Active,"1.25","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11729-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"24.576MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-26.000MHZ-LC-T/535-13486-1-ND/5980158,"","","","","","","","","15mA",MEMS OSC XO 26.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","26MHz",±50ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.623000",Active,Abracon LLC,ASDMB-26.000MHZ-LC-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"53",Active,"1.25","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-13486-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"26MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-3.6864MHZ-LY-T/535-11192-1-ND/2624292,"","","","","","","","","16mA",MEMS OSC XO 3.6864MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","3.6864MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.617000",Active,Abracon LLC,ASDMB-3.6864MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"54",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11192-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"3.6864MHz","1.8V ~ 3.3V"
