"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","Impedance","LastUpdated","Lead Spacing","Lifecycle Status","Lifetime @ Temp","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Ripple Current @ High Frequency","Ripple Current @ Low Frequency","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Surface Mount Land Size","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A767KN336M1HLAE045.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A767KN336M1HLAE045/399-16575-1-ND/7933075,"","","","","","","","",CAP ALUM POLY 33UF 20% 50V SMD,"Radial, Can - SMD","45mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.927000","",Active,"2000 Hrs @ 105°C",KEMET,A767KN336M1HLAE045,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2586",Active,"0.76","","1.8A @ 100kHz","90mA @ 120Hz",A767,"0.315 Dia (8.00mm)",DigiKey,"399-16575-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"33uF","50V"
General Purpose,"22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A767KN226M1HLAE050.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A767KN226M1HLAE050/399-16574-1-ND/7933074,"","","","","","","","",CAP ALUM POLY 22UF 20% 50V SMD,"Radial, Can - SMD","50mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.923000","",Active,"2000 Hrs @ 105°C",KEMET,A767KN226M1HLAE050,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2587",Active,"0.76","","1.5A @ 100kHz","75mA @ 120Hz",A767,"0.315 Dia (8.00mm)",DigiKey,"399-16574-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"22uF","50V"
General Purpose,"56uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A767KN566M1HLAE029.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A767KN566M1HLAE029/399-16578-1-ND/7933078,"","","","","","","","",CAP ALUM POLY 56UF 20% 50V SMD,"Radial, Can - SMD","29mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.910000","",Active,"2000 Hrs @ 105°C",KEMET,A767KN566M1HLAE029,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2588",Active,"0.80","","3.3A @ 100kHz","165mA @ 120Hz",A767,"0.315 Dia (8.00mm)",DigiKey,"399-16578-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"56uF","50V"
General Purpose,"22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A767KN226M1JLAE045.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A767KN226M1JLAE045/399-15644-1-ND/7392912,"","","","","","","","",CAP ALUM POLY 22UF 20% 63V SMD,"Radial, Can - SMD","45mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.897000","",Active,"2000 Hrs @ 105°C",KEMET,A767KN226M1JLAE045,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2589",Active,"0.65","","1.8A @ 100kHz","90mA @ 120Hz",A767,"0.315 Dia (8.00mm)",DigiKey,"399-15644-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"22uF","63V"
General Purpose,"150uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCV1D151MCL6GS/493-4371-1-ND/2618799,"","","","","","","","",CAP ALUM POLY 150UF 20% 20V SMD,"Radial, Can - SMD","28mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.883000","",Active,"3000 Hrs @ 105°C",Nichicon,PCV1D151MCL6GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2590",Active,"0.98","","2A @ 100kHz","",PCV,"0.315 Dia (8.00mm)",DigiKey,"493-4371-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"150uF","20V"
General Purpose,"220uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCV1C221MCL6GS/493-4364-1-ND/2618792,"","","","","","","","",CAP ALUM POLY 220UF 20% 16V SMD,"Radial, Can - SMD","27mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.860000","",Active,"3000 Hrs @ 105°C",Nichicon,PCV1C221MCL6GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2591",Active,"1.10","","2A @ 100kHz","",PCV,"0.315 Dia (8.00mm)",DigiKey,"493-4364-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF","16V"
General Purpose,"6.8uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCV2A6R8MCL1GS/493-4570-1-ND/2786867,"","","","","","","","",CAP ALUM POLY 6.8UF 20% 100V SMD,"Radial, Can - SMD","48mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.840000","",Active,"3000 Hrs @ 105°C",Nichicon,PCV2A6R8MCL1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2592",Active,"1.29","","1.5A @ 100kHz","",PCV,"0.315 Dia (8.00mm)",DigiKey,"493-4570-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"6.8uF","100V"
General Purpose,"680uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A765KN687M0JLAE012.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A765KN687M0JLAE012/399-16502-1-ND/7803378,"","","","","","","","",CAP ALUM POLY 680UF 20% 6.3V SMD,"Radial, Can - SMD","12mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.817000","",Active,"2000 Hrs @ 105°C",KEMET,A765KN687M0JLAE012,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2593",Active,"0.31","","5A @ 100kHz","250mA @ 120Hz",A765,"0.315 Dia (8.00mm)",DigiKey,"399-16502-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"680uF","6.3V"
General Purpose,"270uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A765KN277M1CLAE016.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A765KN277M1CLAE016/399-16506-1-ND/7803382,"","","","","","","","",CAP ALUM POLY 270UF 20% 16V SMD,"Radial, Can - SMD","16mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.813000","",Active,"2000 Hrs @ 105°C",KEMET,A765KN277M1CLAE016,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2594",Active,"0.33","","3.89A @ 100kHz","195mA @ 120Hz",A765,"0.315 Dia (8.00mm)",DigiKey,"399-16506-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"270uF","16V"
General Purpose,"33uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCV1H330MCL6GS/493-4392-1-ND/2618820,"","","","","","","","",CAP ALUM POLY 33UF 20% 50V SMD,"Radial, Can - SMD","36mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.810000","",Active,"3000 Hrs @ 105°C",Nichicon,PCV1H330MCL6GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2595",Active,"1.01","","1.7A @ 100kHz","",PCV,"0.315 Dia (8.00mm)",DigiKey,"493-4392-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"33uF","50V"
General Purpose,"39uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcr.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCR1J390MCL1GS/493-13779-1-ND/4694718,"","","","","","","","",CAP ALUM POLY 39UF 20% 63V SMD,"Radial, Can - SMD","28mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.797000","",Active,"4000 Hrs @ 125°C",Nichicon,PCR1J390MCL1GS,"1",Surface Mount,-55°C ~ 125°C,"Radial, Can - SMD",TapeAndReel,"2596",Active,"0.95","","2.7A @ 100kHz","",PCR,"0.315 Dia (8.00mm)",DigiKey,"493-13779-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"39uF","63V"
General Purpose,"22uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCV1J220MCL6GS/493-4399-1-ND/2618827,"","","","","","","","",CAP ALUM POLY 22UF 20% 63V SMD,"Radial, Can - SMD","37mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.780000","",Active,"3000 Hrs @ 105°C",Nichicon,PCV1J220MCL6GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2597",Active,"1.04","","1.7A @ 100kHz","",PCV,"0.315 Dia (8.00mm)",DigiKey,"493-4399-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"22uF","63V"
General Purpose,"150uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcr.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCR1V151MCL6GS/493-13761-1-ND/4694751,"","","","","","","","",CAP ALUM POLY 150UF 20% 35V SMD,"Radial, Can - SMD","22mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.767000","",Active,"4000 Hrs @ 125°C",Nichicon,PCR1V151MCL6GS,"1",Surface Mount,-55°C ~ 125°C,"Radial, Can - SMD",TapeAndReel,"2598",Active,"1.05","","3.1A @ 100kHz","",PCR,"0.315 Dia (8.00mm)",DigiKey,"493-13761-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"150uF","35V"
General Purpose,"330uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A765KN337M1CLAE016.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A765KN337M1CLAE016/399-16507-1-ND/7803383,"","","","","","","","",CAP ALUM POLY 330UF 20% 16V SMD,"Radial, Can - SMD","16mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.743000","",Active,"2000 Hrs @ 105°C",KEMET,A765KN337M1CLAE016,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2599",Active,"0.38","","3.89A @ 100kHz","195mA @ 120Hz",A765,"0.315 Dia (8.00mm)",DigiKey,"399-16507-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"330uF","16V"
General Purpose,"100uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A765KN107M1ELAE024.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A765KN107M1ELAE024/399-16511-1-ND/7803387,"","","","","","","","",CAP ALUM POLY 100UF 20% 25V SMD,"Radial, Can - SMD","24mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.737000","",Active,"2000 Hrs @ 105°C",KEMET,A765KN107M1ELAE024,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2600",Active,"0.42","","3.3A @ 100kHz","165mA @ 120Hz",A765,"0.315 Dia (8.00mm)",DigiKey,"399-16511-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","25V"
General Purpose,"1500uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcj.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCJ0E152MCL6GS/493-14033-1-ND/5180829,"","","","","","","","",CAP ALUM POLY 1500UF 2.5V SMD,"Radial, Can - SMD","10mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.717000","",Active,"2000 Hrs @ 105°C",Nichicon,PCJ0E152MCL6GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2601",Active,"0.79","","5.22A @ 100kHz","",PCJ,"0.315 Dia (8.00mm)",DigiKey,"493-14033-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"1500uF","2.5V"
General Purpose,"1000uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcj.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCJ0G102MCL4GS/493-14038-1-ND/5180834,"","","","","","","","",CAP ALUM POLY 1000UF 20% 4V SMD,"Radial, Can - SMD","10mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.697000","",Active,"2000 Hrs @ 105°C",Nichicon,PCJ0G102MCL4GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2602",Active,"0.79","","5.22A @ 100kHz","",PCJ,"0.315 Dia (8.00mm)",DigiKey,"493-14038-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"1000uF","4V"
General Purpose,"820uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-pcj.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/PCJ0J821MCL6GS/493-14051-1-ND/5180847,"","","","","","","","",CAP ALUM POLY 820UF 20% 6.3V SMD,"Radial, Can - SMD","12mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.673000","",Active,"2000 Hrs @ 105°C",Nichicon,PCJ0J821MCL6GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2603",Active,"0.79","","4.77A @ 100kHz","",PCJ,"0.315 Dia (8.00mm)",DigiKey,"493-14051-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"820uF","6.3V"
General Purpose,"820uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A765KN827M0JLAE010.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A765KN827M0JLAE010/399-13684-1-ND/6196370,"","","","","","","","",CAP ALUM POLY 820UF 20% 6.3V SMD,"Radial, Can - SMD","10mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.660000","",Active,"2000 Hrs @ 105°C",KEMET,A765KN827M0JLAE010,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2604",Active,"0.33","","3.35A @ 100kHz","167.5mA @ 120Hz",A765,"0.315 Dia (8.00mm)",DigiKey,"399-13684-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"820uF","6.3V"
General Purpose,"220uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/A765KN227M1CLAE016.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/A765KN227M1CLAE016/399-13687-1-ND/6196369,"","","","","","","","",CAP ALUM POLY 220UF 20% 16V SMD,"Radial, Can - SMD","16mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H10.0MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H10.0MM,"","","0.394 (10.00mm)","","2020-09-02 01:25:49.640000","",Active,"2000 Hrs @ 105°C",KEMET,A765KN227M1CLAE016,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2605",Active,"0.34","","3.7A @ 100kHz","185mA @ 120Hz",A765,"0.315 Dia (8.00mm)",DigiKey,"399-13687-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF","16V"
General Purpose,"560uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rps_rpa.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RPA0G561MCN1GS/493-3831-1-ND/2242501,"","","","","","","","",CAP ALUM POLY 560UF 20% 4V SMD,"Radial, Can - SMD","9mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H11.7MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H11.7MM,"","","0.461 (11.70mm)","","2020-09-02 01:25:53.367000","",Active,"2000 Hrs @ 105°C",Nichicon,RPA0G561MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2606",Active,"0.46","","5.4A @ 100kHz","540mA @ 120Hz","FPCAP, RPA","0.315 Dia (8.00mm)",DigiKey,"493-3831-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"560uF","4V"
General Purpose,"330uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rps_rpa.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RPS1A331MCN1GS/493-3846-1-ND/2242516,"","","","","","","","",CAP ALUM POLY 330UF 20% 10V SMD,"Radial, Can - SMD","17mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H11.7MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H11.7MM,"","","0.461 (11.70mm)","","2020-09-02 01:25:53.347000","",Active,"2000 Hrs @ 105°C",Nichicon,RPS1A331MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2607",Active,"0.36","","4A @ 100kHz","400mA @ 120Hz","FPCAP, RPS","0.315 Dia (8.00mm)",DigiKey,"493-3846-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"330uF","10V"
General Purpose,"1000uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RHS0J102MCN1GS/493-3774-1-ND/2209483,"","","","","","","","",CAP ALUM POLY 1000UF 6.3V SMD,"Radial, Can - SMD","10mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H11.7MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H11.7MM,"","","0.461 (11.70mm)","","2020-09-02 01:25:53.330000","",Active,"2000 Hrs @ 105°C",Nichicon,RHS0J102MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2608",Active,"0.48","","5.15A @ 100kHz","515mA @ 120Hz","FPCAP, RHS","0.315 Dia (8.00mm)",DigiKey,"493-3774-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"1000uF","6.3V"
General Purpose,"180uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rps_rpa.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RPS1C181MCN1GS/493-3854-1-ND/2242524,"","","","","","","","",CAP ALUM POLY 180UF 20% 16V SMD,"Radial, Can - SMD","20mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H11.7MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H11.7MM,"","","0.461 (11.70mm)","","2020-09-02 01:25:53.323000","",Active,"2000 Hrs @ 105°C",Nichicon,RPS1C181MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2609",Active,"0.61","","3.7A @ 100kHz","370mA @ 120Hz","FPCAP, RPS","0.315 Dia (8.00mm)",DigiKey,"493-3854-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"180uF","16V"
General Purpose,"220uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rps_rpa.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RPS1C221MCN1GS/493-3855-1-ND/2242525,"","","","","","","","",CAP ALUM POLY 220UF 20% 16V SMD,"Radial, Can - SMD","20mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 8.3MM H11.7MM.PCBLIB,"","",CAP ALSMD POLY 8.3MM H11.7MM,"","","0.461 (11.70mm)","","2020-09-02 01:25:53.303000","",Active,"2000 Hrs @ 105°C",Nichicon,RPS1C221MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"2610",Active,"0.66","","3.7A @ 100kHz","370mA @ 120Hz","FPCAP, RPS","0.315 Dia (8.00mm)",DigiKey,"493-3855-1-ND","","","","","","","","","","","0.327 L x 0.327 W (8.30mm x 8.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF","16V"
