"Color","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Configuration","Current - Test","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","LastUpdated","Lens Color","Lens Size","Lens Style","Lens Transparency","Lifecycle Status","Manufacturer","Part Number","Millicandela Rating","Minimum Order","Mounting Type","Package / Case","Packaging","PartId","Part Status","Price","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Type","Value","Viewing Angle","Voltage - Forward (Vf) (Typ)","Wavelength - Dominant","Wavelength - Peak"
Yellow,=Value,Datasheet,https://www.bivar.com/Files/Datasheets/SM1206NYC-IL.pdf,DigiKey Link,http://digikey.com/product-detail/en/bivar-inc/SM1206NYC-IL/492-1947-1-ND/5030123,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.40mm","2020-09-02 01:21:25.433000",Colorless,"1.10mm Dia",Round with Flat Top,Clear,Active,Bivar Inc.,SM1206NYC-IL,"1000mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"27",Active,"0.14",-,"3.20mm L x 1.60mm W",DigiKey,"492-1947-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"30°","2V","592nm","590nm"
Yellow,=Value,Datasheet,https://katalog.we-online.de/led/datasheet/150120YS75000.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/150120YS75000/732-4994-1-ND/4489946,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","0.69mm","2020-09-02 01:21:25.430000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Würth Elektronik,"150120YS75000","120mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"28",Active,"0.15",WL-SMCW,"3.20mm L x 1.60mm W",DigiKey,"732-4994-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","590nm","595nm"
Yellow,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/1105W_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/FY1105W-TR/404-1031-1-ND/428913,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 3216 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","2.05mm","2020-09-02 01:21:25.417000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Stanley Electric Co,FY1105W-TR,"180mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"29",Active,"0.16","1105W","3.20mm L x 1.60mm W",DigiKey,"404-1031-1-ND","","","","","","","","","","","3216 Type",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"50°","1.9V","590nm","592nm"
Yellow,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988240102F/350-3662-ND/2432656,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","0.70mm","2020-09-02 01:21:25.400000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988240102F","130mcd","1",Surface Mount,"1206 (3216 Metric)",Strip,"30",Active,"0.56","598","3.20mm L x 1.60mm W",DigiKey,"350-3662-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","593nm",""
Yellow,=Value,Datasheet,http://optoelectronics.liteon.com/upload/download/DS-22-99-0187/LTST-C150KSKT.pdf,DigiKey Link,http://digikey.com/product-detail/en/lite-on-inc/LTST-C150KSKT/160-1406-1-ND/386762,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.10mm","2020-09-02 01:21:25.380000",Colorless,"2.06mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Lite-On Inc.,LTST-C150KSKT,"70mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"31",Active,"0.06",-,"3.20mm L x 1.60mm W",DigiKey,"160-1406-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"130°","2.1V","591nm","588nm"
Yellow,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C150YKT.pdf,DigiKey Link,http://digikey.com/product-detail/en/lite-on-inc/LTST-C150YKT/160-1170-1-ND/269242,"","","","","","","","",Standard,"10mA",LED YELLOW CLEAR SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.10mm","2020-09-02 01:21:25.377000",Colorless,"2.06mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Lite-On Inc.,LTST-C150YKT,"6mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"32",Active,"0.07",-,"3.20mm L x 1.60mm W",DigiKey,"160-1170-1-ND","","","","","","","","","","","",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"130°","2.1V","588nm","585nm"
Yellow,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0551EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMY-C150/516-1442-1-ND/637766,"","","","","","","","",Standard,"20mA",LED YELLOW DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.10mm","2020-09-02 01:21:25.373000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMY-C150,"8mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"33",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"516-1442-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"170°","2.1V","586nm","589nm"
Yellow,=Value,Datasheet,https://www.lumex.com/content/files/ProductAttachment/SML-LX1206YC-TR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LX1206YC-TR/67-1358-1-ND/229205,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.10mm","2020-09-02 01:21:25.360000",Colorless,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LX1206YC-TR,"6mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"34",Active,"0.09",-,"3.20mm L x 1.60mm W",DigiKey,"67-1358-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"160°","2.1V","","585nm"
Yellow,=Value,Datasheet,"http://www.stanley-components.com/php/downloaddatafile.php?rp=0,FKY1105W-TR_e.pdf",DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/FKY1105W-TR/404-1272-1-ND/9477277,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","2.05mm","2020-09-02 01:21:25.347000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Stanley Electric Co,FKY1105W-TR,"2850mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"35",Active,"0.14","1105W","3.20mm L x 1.60mm W",DigiKey,"404-1272-1-ND","","","","","","","","","","","3216 (1206)",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"","2.2V","589nm","595nm"
Yellow,=Value,Datasheet,http://vcclite.com/_pdf/VAOL-S12YP4-LED-1206-yellow.pdf,DigiKey Link,http://digikey.com/product-detail/en/visual-communications-company-vcc/VAOL-S12YP4/VAOL-S12YP4CT-ND/5176146,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.30mm","2020-09-02 01:21:25.330000",Colorless,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Visual Communications Company - VCC,VAOL-S12YP4,"76mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"36",Active,"0.08",-,"3.20mm L x 1.50mm W",DigiKey,VAOL-S12YP4CT-ND,"","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"130°","2V","589nm","591nm"
Yellow,=Value,Datasheet,"http://www.stanley-components.com/php/downloaddatafile.php?rp=0,VFJY1105W-4C92D-TR_e.pdf",DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/VFJY1105W-4C92D-TR/404-1335-1-ND/9477340,"","","","","","","","",Standard,"20mA",LED LAMP 3216 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.85mm","2020-09-02 01:21:25.313000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Stanley Electric Co,VFJY1105W-4C92D-TR,"515mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"37",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"404-1335-1-ND","","","","","","","","","","","3216 (1206)",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"40°","1.9V","588nm","592nm"
Yellow,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216SYCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216SYCK/754-1160-1-ND/1747877,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 YELLOW.PCBLIB,"","",LED 1206_3216 YELLOW,"","","1.90mm","2020-09-02 01:21:25.293000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216SYCK,"800mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"38",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"754-1160-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"35°","2V","590nm","590nm"
Yellow,=Value,Datasheet,https://www.lumex.com/content/files/ProductAttachment/SML-LX0805YC-TR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LX0805YC-TR/67-2192-1-ND/4172836,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","1.20mm","2020-09-02 01:21:21.873000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LX0805YC-TR,"9mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"39",Active,"0.06",-,"2.00mm L x 1.25mm W",DigiKey,"67-2192-1-ND","","","","","","","","","","","",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2.1V","","585nm"
Yellow,=Value,Datasheet,http://vcclite.com/_pdf/VAOL-S8YP4-LED-0805-yellow.pdf,DigiKey Link,http://digikey.com/product-detail/en/visual-communications-company-vcc/VAOL-S8YP4/VAOL-S8YP4CT-ND/5176155,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","1.30mm","2020-09-02 01:21:21.870000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Visual Communications Company - VCC,VAOL-S8YP4,"92mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"40",Active,"0.08",-,"2.00mm L x 1.25mm W",DigiKey,VAOL-S8YP4CT-ND,"","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","589nm","591nm"
Yellow,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0551EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMY-C177/516-3995-1-ND/8537303,"","","","","","","","",Standard,"20mA",LED YELLOW DIFFUSED CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.40mm","2020-09-02 01:21:21.863000",White,"2.00mm x 1.25mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMY-C177,"8mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"41",Active,"0.09",-,"2.00mm L x 1.25mm W",DigiKey,"516-3995-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"130°","2.1V","586nm","589nm"
Yellow,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZMYK54W-1.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZMYK54W-1/1497-1194-1-ND/4745900,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.75mm","2020-09-02 01:21:21.860000",Colorless,"1.20mm x 1.25mm",Rectangle with Flat Top,Clear,Active,SunLED,XZMYK54W-1,"148mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"42",Active,"0.06",-,"2.00mm L x 1.25mm W",DigiKey,"1497-1194-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"120°","2V","590nm","590nm"
Yellow,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZUY54W-1.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZUY54W-1/1497-1210-1-ND/4745657,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.75mm","2020-09-02 01:21:21.857000",Colorless,"1.20mm x 1.25mm",Rectangle with Flat Top,Clear,Active,SunLED,XZUY54W-1,"7mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"43",Active,"0.06",-,"2.00mm L x 1.25mm W",DigiKey,"1497-1210-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"120°","2.1V","588nm","590nm"
Yellow,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/RAY1112H-75M-TR_3-28-13.pdf,DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/RAY1112H-75M-TR/404-1231-1-ND/7594909,"","","","","","","","",Standard,"20mA",LED YELLOW DIFFUSED SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.90mm","2020-09-02 01:21:21.847000",Clear,"1.30mm x 1.25mm",Rectangle with Flat Top,Diffused,Active,Stanley Electric Co,RAY1112H-75M-TR,"6.6mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"44",Active,"0.11",-,"2.00mm L x 1.25mm W",DigiKey,"404-1231-1-ND","","","","","","","","","","","",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"","2.2V","588nm","580nm"
Yellow,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT2012YC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT2012YC/754-1135-1-ND/1747852,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.75mm","2020-09-02 01:21:21.843000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT2012YC,"8mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"45",Active,"0.06",-,"2.00mm L x 1.25mm W",DigiKey,"754-1135-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"120°","2.1V","588nm","590nm"
Yellow,=Value,Datasheet,//media.digikey.com/PDF/Data%20Sheets/Everlight%20PDFs/qtlp630c-2.pdf,DigiKey Link,http://digikey.com/product-detail/en/everlight-electronics-co-ltd/QTLP630C3TR/1080-1410-1-ND/2676144,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","1.20mm","2020-09-02 01:21:21.817000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Everlight Electronics Co Ltd,QTLP630C3TR,"10mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"46",Active,"0.06",-,"2.00mm L x 1.25mm W",DigiKey,"1080-1410-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","590nm","585nm"
Yellow,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT2012SYCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT2012SYCK/754-1134-1-ND/1747851,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.75mm","2020-09-02 01:21:21.813000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT2012SYCK,"150mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"47",Active,"0.07",-,"2.00mm L x 1.25mm W",DigiKey,"754-1134-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"120°","2V","590nm","590nm"
Yellow,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0805_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988140107F/350-2041-1-ND/1291345,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.80mm","2020-09-02 01:21:21.810000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988140107F","130mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"48",Active,"0.07","598","2.00mm L x 1.25mm W",DigiKey,"350-2041-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","593nm",""
Yellow,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0805_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988150107F/350-2042-1-ND/1291346,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.80mm","2020-09-02 01:21:21.803000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988150107F","130mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"49",Active,"0.07","598","2.00mm L x 1.25mm W",DigiKey,"350-2042-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","587nm",""
Yellow,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/CBI_SMD_new/Dialight_CBI_data_599-0805_Apr2018.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5990140007F/350-4356-1-ND/9385462,"","","","","","","","",Standard,"20mA",LED YELLOW 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.80mm","2020-09-02 01:21:21.800000","0.80mm","1.40mm x 1.25mm",Rectangle with Flat Top,"",Active,Dialight,"5990140007F","112mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"50",Active,"0.07","599","2.00mm L x 1.25mm W",DigiKey,"350-4356-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2.1V","590nm",""
Yellow,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APHCM2012SYCK-F01.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APHCM2012SYCK-F01/754-1098-1-ND/1747815,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.40mm","2020-09-02 01:21:21.777000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APHCM2012SYCK-F01,"150mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"51",Active,"0.07",-,"2.00mm L x 1.25mm W",DigiKey,"754-1098-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"110°","2V","590nm","590nm"
Yellow,=Value,Datasheet,http://www.qt-brightek.com/datasheet/QBLP631_series.pdf,DigiKey Link,http://digikey.com/product-detail/en/qt-brightek-qtb/QBLP631-Y/1516-1088-1-ND/4814815,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.80mm","2020-09-02 01:21:21.773000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,QT Brightek (QTB),QBLP631-Y,"150mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"52",Active,"0.07",QBLP631,"2.00mm L x 1.25mm W",DigiKey,"1516-1088-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"","2V","590nm",""
Yellow,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/NewDrawings/18370A.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5975406507F/350-4387-1-ND/9385493,"","","","","","","","",Standard,"20mA",LED YELLOW 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.93mm","2020-09-02 01:21:21.753000","0.93mm","1.40mm x 1.24mm",Rectangle with Flat Top,"",Active,Dialight,"5975406507F","160mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"53",Active,"0.14","597","2.00mm L x 1.25mm W",DigiKey,"350-4387-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"","2V","590nm",""
Yellow,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZMYK54W-8.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZMYK54W-8/1497-1432-1-ND/8259109,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","1.20mm","2020-09-02 01:21:21.733000",Colorless,"0.80mm Dia",Round with Domed Top,Clear,Active,SunLED,XZMYK54W-8,"865mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"54",Active,"0.10",-,"2.00mm L x 1.25mm W",DigiKey,"1497-1432-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"40°","2V","590nm","590nm"
Yellow,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/597-3xxx-4xx.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5975411407F/350-2953-1-ND/3821273,"","","","","","","","",Standard,"20mA",LED YELLOW DIFFUSED 2SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.79mm","2020-09-02 01:21:21.710000",White,"1.19mm x 1.24mm",Rectangle with Flat Top,Diffused,Active,Dialight,"5975411407F","11.7mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"55",Active,"0.25","597","2.00mm L x 1.25mm W",DigiKey,"350-2953-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"150°","2.1V","572nm","570nm"
Yellow,=Value,Datasheet,https://katalog.we-online.de/led/datasheet/150080YS75000.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/150080YS75000/732-4987-1-ND/4489925,"","","","","","","","",Standard,"20mA",LED YELLOW CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 YELLOW.PCBLIB,"","",LED 0805_2012 YELLOW,"","","0.80mm","2020-09-02 01:21:21.707000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Würth Elektronik,"150080YS75000","120mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"56",Active,"0.12",WL-SMCW,"2.00mm L x 1.25mm W",DigiKey,"732-4987-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Yellow,"140°","2V","590nm","595nm"
