Part Type,Part Number,Schematic Part,Part Value,Current - Reverse Leakage @ Vr,Impedance (Max) (Zzt),Voltage - Forward (Vf) (Max) @ If,Voltage - Zener (Nom) (Vz),Tolerance,Allegro PCB Footprint,Package / Case,Pspice Model,Power - Max,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
DIODE ZENER,"BZX585-B4V7,115",diodes\Diode_ZENER,,3µA @ 2V,80 Ohms,1.1V @ 100mA,4.7V,±2%,,"SC-79, SOD-523",,300mW,,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DIODE ZENER 4.7V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Nexperia USA Inc.,,,
DIODE ZENER,"BZX585-B7V5,115",diodes\Diode_ZENER,,1µA @ 5V,10 Ohms,1.1V @ 100mA,7.5V,±2%,,"SC-79, SOD-523",,300mW,,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DIODE ZENER 7.5V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Nexperia USA Inc.,,,
DIODE ZENER,"BZX585-B13,115",diodes\Diode_ZENER,,100nA @ 8V,10 Ohms,1.1V @ 100mA,13V,±2%,,"SC-79, SOD-523",,300mW,,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DIODE ZENER 13V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Nexperia USA Inc.,,,
DIODE ZENER,"BZX585-B13,135",diodes\Diode_ZENER,,100nA @ 8V,10 Ohms,1.1V @ 100mA,13V,±2%,,"SC-79, SOD-523",,300mW,,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DIODE ZENER 13V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Nexperia USA Inc.,,,
DIODE ZENER,"BZX585-B2V4,115",diodes\Diode_ZENER,,50µA @ 1V,100 Ohms,1.1V @ 100mA,2.4V,±2%,,"SC-79, SOD-523",,300mW,,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DIODE ZENER 2.4V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Nexperia USA Inc.,,,
DIODE ZENER,DDZ9700T-7,diodes\Diode_ZENER,,50nA @ 9.8V,,900mV @ 10mA,13V,±5%,,"SC-79, SOD-523",,150mW,,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DIODE ZENER 13V 150MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,DDZ9711T-7,diodes\Diode_ZENER,,50nA @ 20.4V,,900mV @ 10mA,27V,±5%,,"SC-79, SOD-523",,150mW,,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DIODE ZENER 27V 150MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,DDZ9692T-7,diodes\Diode_ZENER,,100nA @ 5.1V,,900mV @ 10mA,6.8V,±5%,,"SC-79, SOD-523",,150mW,,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DIODE ZENER 6.8V 150MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,CMOZ3L3 TR PBFREE,diodes\Diode_ZENER,,5µA @ 1V,1.6 kOhms,900mV @ 10mA,3.3V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 3.3V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ39V TR PBFREE,diodes\Diode_ZENER,,50nA @ 27.3V,130 Ohms,900mV @ 10mA,39V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 39V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ3L0 TR PBFREE,diodes\Diode_ZENER,,5µA @ 1V,1.6 kOhms,900mV @ 10mA,3V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 3V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ3V3 TR PBFREE,diodes\Diode_ZENER,,2µA @ 1V,95 Ohms,900mV @ 10mA,3.3V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 3.3V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,BZT52C11T-TP,diodes\Diode_ZENER,,100nA @ 8V,20 Ohms,900mV @ 10mA,11V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 11V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C2V4T-TP,diodes\Diode_ZENER,,50µA @ 1V,100 Ohms,900mV @ 10mA,2.4V,±6%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 2.4V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C3V3T-TP,diodes\Diode_ZENER,,,95 Ohms,,3.3V,±2%,,"SC-79, SOD-523",,200mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 3.3V 200MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C13T-TP,diodes\Diode_ZENER,,100nA @ 8V,30 Ohms,900mV @ 10mA,13V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 13V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C18T-TP,diodes\Diode_ZENER,,100nA @ 12.6V,45 Ohms,900mV @ 10mA,18V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 18V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C22T-TP,diodes\Diode_ZENER,,100nA @ 15.4V,55 Ohms,900mV @ 10mA,22V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 22V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C2V7T-TP,diodes\Diode_ZENER,,20µA @ 1V,100 Ohms,900mV @ 10mA,2.7V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 2.7V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C4V3T-TP,diodes\Diode_ZENER,,3µA @ 1V,90 Ohms,900mV @ 10mA,4.3V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 4.3V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C6V8T-TP,diodes\Diode_ZENER,,2µA @ 4V,15 Ohms,900mV @ 10mA,6.8V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 6.8V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C8V2T-TP,diodes\Diode_ZENER,,700nA @ 5V,15 Ohms,900mV @ 10mA,8.2V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 8.2V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,BZT52C10T-TP,diodes\Diode_ZENER,,200nA @ 7V,20 Ohms,900mV @ 10mA,10V,±6%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 10V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
DIODE ZENER,DDZ9709T-7,diodes\Diode_ZENER,,50nA @ 18.2V,,900mV @ 10mA,24V,±5%,,"SC-79, SOD-523",,150mW,,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DIODE ZENER 24V 150MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,CMOZ24V TR PBFREE,diodes\Diode_ZENER,,50nA @ 16.8V,70 Ohms,900mV @ 10mA,24V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 24V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ18L TR PBFREE,diodes\Diode_ZENER,,1µA @ 16V,100 Ohms,900mV @ 10mA,18V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 18V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ27L TR PBFREE,diodes\Diode_ZENER,,1µA @ 24V,150 Ohms,900mV @ 10mA,27V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 27V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ3V6 TR PBFREE,diodes\Diode_ZENER,,2µA @ 1V,90 Ohms,900mV @ 10mA,3.6V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 3.6V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ6L8 TR PBFREE,diodes\Diode_ZENER,,1µA @ 3.5V,200 Ohms,900mV @ 10mA,6.8V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 6.8V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ12L TR PBFREE,diodes\Diode_ZENER,,1µA @ 10.5V,200 Ohms,900mV @ 10mA,12V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 12V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ2L0 TR PBFREE,diodes\Diode_ZENER,,25µA @ 1V,1.4 kOhms,900mV @ 10mA,2V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 2V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ36V TR PBFREE,diodes\Diode_ZENER,,50nA @ 25.2V,90 Ohms,900mV @ 10mA,36V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 36V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ20V TR PBFREE,diodes\Diode_ZENER,,50nA @ 14V,55 Ohms,900mV @ 10mA,20V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 20V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ12V TR PBFREE,diodes\Diode_ZENER,,100nA @ 8V,25 Ohms,900mV @ 10mA,12V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 12V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ8V2 TR PBFREE,diodes\Diode_ZENER,,700nA @ 5V,15 Ohms,900mV @ 10mA,8.2V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 8.2V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ6V2 TR PBFREE,diodes\Diode_ZENER,,3µA @ 4V,10 Ohms,900mV @ 10mA,6.2V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 6.2V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ13V TR PBFREE,diodes\Diode_ZENER,,100nA @ 8V,30 Ohms,900mV @ 10mA,13V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 13V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ18V TR PBFREE,diodes\Diode_ZENER,,50nA @ 12.6V,45 Ohms,900mV @ 10mA,18V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 18V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ16V TR PBFREE,diodes\Diode_ZENER,,50nA @ 11.2V,40 Ohms,900mV @ 10mA,16V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 16V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ2V4 TR PBFREE,diodes\Diode_ZENER,,25µA @ 1V,100 Ohms,900mV @ 10mA,2.4V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 2.4V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ27V TR PBFREE,diodes\Diode_ZENER,,50nA @ 18.9V,80 Ohms,900mV @ 10mA,27V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 27V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ3V9 TR PBFREE,diodes\Diode_ZENER,,2µA @ 1V,90 Ohms,900mV @ 10mA,3.9V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 3.9V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ5V1 TR PBFREE,diodes\Diode_ZENER,,2µA @ 2V,60 Ohms,900mV @ 10mA,5.1V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 5.1V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ6L2 TR PBFREE,diodes\Diode_ZENER,,1µA @ 2V,1.2 kOhms,900mV @ 10mA,6.2V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 6.2V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ36L TR PBFREE,diodes\Diode_ZENER,,1µA @ 33V,200 Ohms,900mV @ 10mA,36V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 36V 250MW SOD523,Surface Mount,,2,-65°C ~ 155°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ22L TR PBFREE,diodes\Diode_ZENER,,1µA @ 20V,150 Ohms,900mV @ 10mA,22V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 22V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ5L6 TR PBFREE,diodes\Diode_ZENER,,1µA @ 2V,1.4 kOhms,900mV @ 10mA,5.6V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 5.6V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ4L3 TR PBFREE,diodes\Diode_ZENER,,1µA @ 1.5V,1.6 kOhms,900mV @ 10mA,4.3V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 4.3V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ8L2 TR PBFREE,diodes\Diode_ZENER,,1µA @ 6V,200 Ohms,900mV @ 10mA,8.2V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 8.2V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ2L4 TR PBFREE,diodes\Diode_ZENER,,25µA @ 1V,1.4 kOhms,900mV @ 10mA,2.4V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 2.4V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ15L TR PBFREE,diodes\Diode_ZENER,,1µA @ 11.5V,100 Ohms,900mV @ 10mA,15V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 15V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ4V7 TR PBFREE,diodes\Diode_ZENER,,3µA @ 2V,80 Ohms,900mV @ 10mA,4.7V,±5%,,"SC-79, SOD-523",,300mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2V4_SERIES.PDF,DIODE ZENER 4.7V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ2L7 TR PBFREE,diodes\Diode_ZENER,,5µA @ 1V,1.5 kOhms,900mV @ 10mA,2.7V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 2.7V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,CMOZ3L9 TR PBFREE,diodes\Diode_ZENER,,5µA @ 1V,1.6 kOhms,900mV @ 10mA,3.9V,±5%,,"SC-79, SOD-523",,250mW,,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMOZ2L4_SERIES.PDF,DIODE ZENER 3.9V 250MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Central Semiconductor Corp,,,
DIODE ZENER,DDZ9703T-7,diodes\Diode_ZENER,,50nA @ 12.1V,,900mV @ 10mA,16V,±5%,,"SC-79, SOD-523",,150mW,,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DIODE ZENER 16V 150MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,BZT52C9V1T-7,diodes\Diode_ZENER,,500nA @ 6V,15 Ohms,900mV @ 10mA,9.1V,±6%,,"SC-79, SOD-523",,300mW,,https://www.diodes.com/assets/Datasheets/ds30502.pdf,DIODE ZENER 9.1V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,BZT52C2V7T-7,diodes\Diode_ZENER,,20µA @ 1V,100 Ohms,900mV @ 10mA,2.7V,±7%,,"SC-79, SOD-523",,300mW,,https://www.diodes.com/assets/Datasheets/ds30502.pdf,DIODE ZENER 2.7V 300MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Diodes Incorporated,,,
DIODE ZENER,MM5Z24VT1G,diodes\Diode_ZENER,,50nA @ 16.8V,70 Ohms,900mV @ 10mA,24V,±6%,,"SC-79, SOD-523",,500mW,,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DIODE ZENER 24V 500MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,ON Semiconductor,,,
DIODE ZENER,EDZVFHT2R30B,diodes\Diode_ZENER,,100nA @ 23V,200 Ohms,,29.94V,±2.5%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV12B/edzvt2r12b-e,ZENER DIODES (CORRESPONDS TO AEC,Surface Mount,,2,150°C (TJ),,Rohm Semiconductor,,,
DIODE ZENER,EDZVFHT2R4.7B,diodes\Diode_ZENER,,2µA @ 1V,100 Ohms,,4.65V,±2.15%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV12B/edzvt2r12b-e,ZENER DIODES (CORRESPONDS TO AEC,Surface Mount,,2,150°C (TJ),,Rohm Semiconductor,,,
DIODE ZENER,EDZVFHT2R5.6B,diodes\Diode_ZENER,,1µA @ 2.5V,60 Ohms,,5.61V,±2.13%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV12B/edzvt2r12b-e,ZENER DIODES (CORRESPONDS TO AEC,Surface Mount,,2,150°C (TJ),,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R2.7B,diodes\Diode_ZENER,,120µA @ 500mV,100 Ohms,,2.7V,,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV10B/edzvt2r10b-e,DIODE ZENER 2.7V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R36B,diodes\Diode_ZENER,,100nA @ 27V,300 Ohms,,36V,±3%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV10B/edzvt2r10b-e,DIODE ZENER 36V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R27B,diodes\Diode_ZENER,,100nA @ 21V,150 Ohms,,27V,±2%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV10B/edzvt2r10b-e,DIODE ZENER 27V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R3.0B,diodes\Diode_ZENER,,,,,3V,±2%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV10B/edzvt2r10b-e,DIODE ZENER 3V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R33B,diodes\Diode_ZENER,,100nA @ 25V,250 Ohms,,33V,±2%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV10B/edzvt2r10b-e,DIODE ZENER 33V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R3.6B,diodes\Diode_ZENER,,10µA @ 1V,100 Ohms,,3.6V,±3%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV3.6B/edzvt2r3.6b-e,DIODE ZENER 3.6V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVT2R12B,diodes\Diode_ZENER,,100nA @ 9V,30 Ohms,,12V,±2%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV10B/edzvt2r10b-e,DIODE ZENER 12V 150MW EMD2,Surface Mount,,2,-55°C ~ 150°C,,Rohm Semiconductor,,,
DIODE ZENER,EDZVFHT2R5.1B,diodes\Diode_ZENER,,2µA @ 1.5V,80 Ohms,,5.09V,±2.16%,,"SC-79, SOD-523",,150mW,,https://www.rohm.com/datasheet/EDZV12B/edzvt2r12b-e,ZENER DIODES (CORRESPONDS TO AEC,Surface Mount,,2,150°C (TJ),,Rohm Semiconductor,,,
DIODE ZENER,BZT52C3V9T-TP,diodes\Diode_ZENER,,3µA @ 1V,90 Ohms,900mV @ 10mA,3.9V,±5%,,"SC-79, SOD-523",,100mW,,https://www.mccsemi.com/pdf/Products/BZT52C2V4T~BZT52C39T(SOD-523).PDF,DIODE ZENER 3.9V 100MW SOD523,Surface Mount,,2,-65°C ~ 150°C,,Micro Commercial Co,,,
