Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Automotive, Boardflex Sensitive",GCJ55DR73A104KXJ1L,capacitors\2220_5750Metric,0.1uF,±10%,Soft Termination,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCJ55DR73A104KXJ1-01.pdf,CAP CER 0.1UF 1KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Boardflex Sensitive,2220Y4K00471KXT,capacitors\2220_5750Metric,470pF,±10%,Soft Termination,4000V (4kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,CAP CER 470PF 4KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,Safety,VJ2220Y472KXUSTX1,capacitors\2220_5750Metric,4700pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45020/vjsafetycapsx7r.pdf,CAP CER 4700PF 250VAC X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,Automotive,CGA9N3X7R2E105M230KA,capacitors\2220_5750Metric,1uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,GRM55DR72E684KW01L,capacitors\2220_5750Metric,0.68uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E684KW01-01.pdf,CAP CER 0.68UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C5750JB2E105M230KA,capacitors\2220_5750Metric,1uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2E684K230KA,capacitors\2220_5750Metric,0.68uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 250V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2E684M230KA,capacitors\2220_5750Metric,0.68uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 250V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N2C0G2A154J230KA,capacitors\2220_5750Metric,0.15uF,±5%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 100V C0G 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750CH2E154J230KN,capacitors\2220_5750Metric,0.15uF,±5%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 250V CH 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N2NP02A154J230KA,capacitors\2220_5750Metric,0.15uF,±5%,High Temperature,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.15UF 100V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9M1X7T2J334M200KC,capacitors\2220_5750Metric,0.33uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.33UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2J224K230KA,capacitors\2220_5750Metric,0.22uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N4NP02E154J230KN,capacitors\2220_5750Metric,0.15uF,±5%,High Temperature,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.15UF 250V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,General Purpose,GRM55DR73A683KW01L,capacitors\2220_5750Metric,0.068uF,±10%,,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR73A683KW01-01.pdf,CAP CER 0.068UF 1KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C2220C104KDRACTU,capacitors\2220_5750Metric,0.1uF,±10%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104KDRACTU.pdf,CAP CER 0.1UF 1KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C5750X7R2J224K230KA,capacitors\2220_5750Metric,0.22uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2E105K230KA,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7R2E105K230KA,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,VJ2220Y104KXEAT,capacitors\2220_5750Metric,0.1uF,±10%,,500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.1UF 500V X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ2220A103JXCAT,capacitors\2220_5750Metric,10000pF,±5%,,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 10000PF 200V NP0 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C5750X5R1H106K230KA,capacitors\2220_5750Metric,10uF,±10%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 10UF 50V X5R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,Safety,VJ2220Y222KXUSTX1,capacitors\2220_5750Metric,2200pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45020/vjsafetycapsx7r.pdf,CAP CER 2200PF 250VAC X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ2220A332JXEAT,capacitors\2220_5750Metric,3300pF,±5%,,500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 3300PF 500V C0G/NP0 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,Boardflex Sensitive,C5750X7R2E105M230KE,capacitors\2220_5750Metric,1uF,±20%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Safety,VJ2220Y332KXUSTX1,capacitors\2220_5750Metric,3300pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45020/vjsafetycapsx7r.pdf,CAP CER 3300PF 250VAC X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9N3X7R2E105M230KE,capacitors\2220_5750Metric,1uF,±20%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N2X7R2A475M230KA,capacitors\2220_5750Metric,4.7uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,VJ2220Y224KXCAT,capacitors\2220_5750Metric,0.22uF,±10%,,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.22UF 200V X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ2220A332JXGAT,capacitors\2220_5750Metric,3300pF,±5%,,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 3300PF 1KV C0G/NP0 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,Automotive,C2220C103JDGACAUTO,capacitors\2220_5750Metric,10000pF,±5%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103JDGACAUTO.pdf,CAP CER 2220 10NF 1000V C0G 5%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",22205C106M4Z2A,capacitors\2220_5750Metric,10uF,±20%,Soft Termination,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/AutoMLCC.pdf,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.225 L x 0.197 W (5.72mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Downhole,C2220H474J5GACTU,capacitors\2220_5750Metric,0.47uF,±5%,"Low ESL, High Temperature",50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C2220H474J5GACTU.pdf,CAP CER 0.47UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 200°C,,KEMET,,,
Capacitor,Boardflex Sensitive,VJ2220Y103KBEAT4X,capacitors\2220_5750Metric,10000pF,±10%,"Soft Termination, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 10000PF 500V X7R 2220,"Surface Mount, MLCC",0.226 L x 0.200 W (5.74mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,Automotive,CGA9N1C0G2J683J230KC,capacitors\2220_5750Metric,0.068uF,±5%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.068UF 630V C0G 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N4C0G2E154J230KN,capacitors\2220_5750Metric,0.15uF,±5%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 250V C0G 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2J334K200KC,capacitors\2220_5750Metric,0.33uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.33UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2E155K200KA,capacitors\2220_5750Metric,1.5uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1.5UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2E105M230KA,capacitors\2220_5750Metric,1uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2E684K230KA,capacitors\2220_5750Metric,0.68uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9M2X7R1E106M200KA,capacitors\2220_5750Metric,10uF,±20%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,CAP CER 10UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750C0G2J683J230KC,capacitors\2220_5750Metric,0.068uF,±5%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.068UF 630V C0G 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2W684K200KA,capacitors\2220_5750Metric,0.68uF,±10%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,2220Y6300224KXT,capacitors\2220_5750Metric,0.22uF,±10%,Soft Termination,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,General Purpose,C5750CH2J683J230KC,capacitors\2220_5750Metric,0.068uF,±5%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.068UF 630V CH 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750NP02A154J230KA,capacitors\2220_5750Metric,0.15uF,±5%,High Temperature,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.15UF 100V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,General Purpose,2220J3K00102KXT,capacitors\2220_5750Metric,1000pF,±10%,,3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,CAP CER 1000PF 3KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,Boardflex Sensitive,C5750X7S2A106M230KE,capacitors\2220_5750Metric,10uF,±20%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2E155M200KA,capacitors\2220_5750Metric,1.5uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1.5UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2J334M200KC,capacitors\2220_5750Metric,0.33uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.33UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2W684M200KA,capacitors\2220_5750Metric,0.68uF,±20%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,22201C105KAT2A,capacitors\2220_5750Metric,1uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 1UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Automotive,CGA9M3X7T2E155M200KA,capacitors\2220_5750Metric,1.5uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1.5UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Safety,2220JA250103KXTB17,capacitors\2220_5750Metric,10000pF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/fe7386b2-d58d-4a83-96e0-cf03dfba634f/Safety-Cap.aspx,CAP CER 10000PF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,"Safety, Boardflex Sensitive",2220YA250103JXTB17,capacitors\2220_5750Metric,10000pF,±5%,"Soft Termination, High Voltage",250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/fe7386b2-d58d-4a83-96e0-cf03dfba634f/Safety-Cap.aspx,CAP CER 10000PF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,General Purpose,C5750X7R2J224M230KA,capacitors\2220_5750Metric,0.22uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,22203C226KAZ2A,capacitors\2220_5750Metric,22uF,±10%,Soft Termination,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.225 L x 0.197 W (5.72mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,22205C225KAZ2A,capacitors\2220_5750Metric,2.2uF,±10%,Soft Termination,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 2.2UF 50V X7R 2220,"Surface Mount, MLCC",0.225 L x 0.197 W (5.72mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,22205C475KAT2A,capacitors\2220_5750Metric,4.7uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 4.7UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,22203C226KAT2A,capacitors\2220_5750Metric,22uF,±10%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.225 L x 0.197 W (5.72mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C5750X5R1A686M230KA,capacitors\2220_5750Metric,68uF,±20%,Low ESL,10V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 68UF 10V X5R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9M4X7T2W684M200KA,capacitors\2220_5750Metric,0.68uF,±20%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
