Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,595D685X0050D2T,capacitors\Capacitor_p,6.8uF,±20%,820mOhm,General Purpose,,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40007/595d.pdf,CAP TANT 6.8UF 20% 50V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3A475K010C1500,capacitors\Capacitor_p,4.7uF,±10%,1.5Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 4.7UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3E337M010C0060,capacitors\Capacitor_p,330uF,±20%,60mOhm,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 330UF 20% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T494A225K025AT,capacitors\Capacitor_p,2.2uF,±10%,3Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494A225K025AT.pdf,CAP TANT 2.2UF 10% 25V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,594D336X9025D8T,capacitors\Capacitor_p,33uF,±10%,130mOhm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40006/594d.pdf,CAP TANT 33UF 10% 25V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T494A335K025AT,capacitors\Capacitor_p,3.3uF,±10%,3Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494A335K025AT.pdf,CAP TANT 3.3UF 10% 25V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,595D157X0016D2T,capacitors\Capacitor_p,150uF,±20%,140mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40007/595d.pdf,CAP TANT 150UF 20% 16V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F971A106MAAHT3,capacitors\Capacitor_p,10uF,±20%,3Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 10UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,595D107X0020D2T,capacitors\Capacitor_p,100uF,±20%,180mOhm,General Purpose,,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40007/595d.pdf,CAP TANT 100UF 20% 20V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,595D107X9020D2T,capacitors\Capacitor_p,100uF,±10%,180mOhm,General Purpose,,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40007/595d.pdf,CAP TANT 100UF 10% 20V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TAJA104M035RNJ,capacitors\Capacitor_p,100nF,±20%,24Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 0.1UF 20% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,594D685X0050D2T,capacitors\Capacitor_p,6.8uF,±20%,450mOhm,General Purpose,,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40006/594d.pdf,CAP TANT 6.8UF 20% 50V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3A156K010C1000,capacitors\Capacitor_p,15uF,±10%,1Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 15UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,595D106X9050D2T,capacitors\Capacitor_p,10uF,±10%,800mOhm,General Purpose,,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40007/595d.pdf,CAP TANT 10UF 10% 50V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T499A105K025ATE8K0,capacitors\Capacitor_p,1uF,±10%,8Ohm,Automotive,2000 Hrs @ 175°C,25V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T499A105K025ATE8K0.pdf,CAP TANT 1UF 10% 25V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 175°C,,KEMET,,,
,,F971D475KAA,capacitors\Capacitor_p,4.7uF,±10%,4Ohm,"Automotive, High Reliability",,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 4.7UF 10% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,594D337X06R3D2T,capacitors\Capacitor_p,330uF,±20%,60mOhm,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40006/594d.pdf,CAP TANT 330UF 20% 6.3V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F971V474KAA,capacitors\Capacitor_p,0.47uF,±10%,10Ohm,"Automotive, High Reliability",,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 0.47UF 10% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,594D226X0035D2T,capacitors\Capacitor_p,22uF,±20%,270mOhm,General Purpose,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40006/594d.pdf,CAP TANT 22UF 20% 35V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F971A226MAA,capacitors\Capacitor_p,22uF,±20%,3Ohm,"Automotive, High Reliability",,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 22UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,594D477X96R3D2T,capacitors\Capacitor_p,470uF,±10%,60mOhm,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40006/594d.pdf,CAP TANT 470UF 10% 6.3V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F951A226KQAAQ2,capacitors\Capacitor_p,22uF,±10%,2Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 22UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,594D107X0020D2T,capacitors\Capacitor_p,100uF,±20%,85mOhm,General Purpose,,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40006/594d.pdf,CAP TANT 100UF 20% 20V 2917,Surface Mount,0.295 L x 0.169 W (7.50mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F951D475KAAAQ2,capacitors\Capacitor_p,4.7uF,±10%,1.5Ohm,General Purpose,,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 4.7UF 10% 20V 1206,Surface Mount,0.126 L x 0.067 W (3.20mm x 1.70mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPME337K016R0050,capacitors\Capacitor_p,330uF,±10%,50mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPM.pdf,CAP TANT 330UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F951D335MAAAQ2,capacitors\Capacitor_p,3.3uF,±20%,2Ohm,General Purpose,,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 3.3UF 20% 20V 1206,Surface Mount,0.126 L x 0.067 W (3.20mm x 1.70mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,597D227X0016E2T,capacitors\Capacitor_p,220uF,±20%,60mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40047/597d.pdf,CAP TANT 220UF 20% 16V 2917,Surface Mount,0.299 L x 0.173 W (7.60mm x 4.40mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T491A105K050AT,capacitors\Capacitor_p,1uF,±10%,7Ohm,General Purpose,2000 Hrs @ 125°C,50V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A105K050AT.pdf,CAP TANT 1UF 10% 50V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TM3D107K016HBA,capacitors\Capacitor_p,100uF,±10%,600mOhm,High Reliability,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40166/tm3.pdf,CAP TANT 100UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3A475K016C1500,capacitors\Capacitor_p,4.7uF,±10%,1.5Ohm,General Purpose,,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 4.7UF 10% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F951A336MAAAQ2,capacitors\Capacitor_p,33uF,±20%,800mOhm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 33UF 20% 10V 1206,Surface Mount,0.126 L x 0.067 W (3.20mm x 1.70mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPME157K016R0040,capacitors\Capacitor_p,150uF,±10%,40mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPM.pdf,CAP TANT 150UF 16V 10% 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPME226M050R0100,capacitors\Capacitor_p,22uF,±20%,100mOhm,General Purpose,,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPM.pdf,CAP TANT 22UF 20% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F951C106KSAAQ2,capacitors\Capacitor_p,10uF,±10%,2Ohm,General Purpose,,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 10UF 10% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F950J476MSAAQ2,capacitors\Capacitor_p,47uF,±20%,900mOhm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 47UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T510X106K050ATE120,capacitors\Capacitor_p,10uF,±10%,120mOhm,General Purpose,2000 Hrs @ 85°C,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T510X106K050ATE120.pdf,CAP TANT 10UF 10% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,F950J686MSAAM1Q2,capacitors\Capacitor_p,68uF,±20%,900mOhm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/f95muse.pdf,CAP TANT 68UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.067 W (3.20mm x 1.70mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T510X106K050ATE090,capacitors\Capacitor_p,10uF,±10%,90mOhm,General Purpose,2000 Hrs @ 85°C,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T510X106K050ATE090.pdf,CAP TANT 10UF 10% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJS156K006RNJ,capacitors\Capacitor_p,15uF,±10%,4Ohm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,CAP TANT 15UF 10% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T500X107K016AG61107505,capacitors\Capacitor_p,100uF,±10%,250mOhm,General Purpose,1000 Hrs @ 200°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2063_T500.pdf,CAP TANT 100UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 200°C,,KEMET,,,
,,F950G107KAAAQ2,capacitors\Capacitor_p,100uF,±10%,500mOhm,General Purpose,,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 100UF 10% 4V 1206,Surface Mount,0.126 L x 0.067 W (3.20mm x 1.70mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TBJE226K035LRSB0023,capacitors\Capacitor_p,22uF,±10%,125mOhm,High Reliability,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TBJ_COTSPlus.pdf,CAP TANT 22UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491S475K010AT,capacitors\Capacitor_p,4.7uF,±10%,15Ohm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491S475K010AT.pdf,CAP TANT 4.7UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495A105K035ATE3K0,capacitors\Capacitor_p,1uF,±10%,3Ohm,General Purpose,2000 Hrs @ 85°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495A105K035ATE3K0.pdf,CAP TANT 1UF 10% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T493X106K063AT6110,capacitors\Capacitor_p,10uF,±10%,600mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,63V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T493X106K063AT6110.pdf,CAP TANT 10UF 10% 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TLJG227M004R3000,capacitors\Capacitor_p,220uF,±20%,3Ohm,General Purpose,,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TLJ.pdf,CAP TANT 220UF 20% 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TBME337K010LBSB0823,capacitors\Capacitor_p,330uF,±10%,23mOhm,High Reliability,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TBM-COTS-Plus.pdf,CAP TANT 330UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD686M010R0150,capacitors\Capacitor_p,68uF,±20%,150mOhm,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 68UF 20% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TACA476M006XTA,capacitors\Capacitor_p,47uF,±20%,1Ohm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAC.pdf,CAP TANT 47UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD226M025S0200,capacitors\Capacitor_p,22uF,±20%,200mOhm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 22UF 20% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T499A105K020ATE10K,capacitors\Capacitor_p,1uF,±10%,10Ohm,Automotive,2000 Hrs @ 175°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T499A105K020ATE10K.pdf,CAP TANT 1UF 10% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 175°C,,KEMET,,,
,,TPSD226K025P0200,capacitors\Capacitor_p,22uF,±10%,200mOhm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 22UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJA226M006RNJ,capacitors\Capacitor_p,22uF,±20%,3Ohm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 22UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD107M016S0125,capacitors\Capacitor_p,100uF,±20%,125mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 100UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971V474MAAHT3,capacitors\Capacitor_p,0.47uF,±20%,10Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 0.47UF 20% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,TPSD156K025S0100,capacitors\Capacitor_p,15uF,±10%,100mOhm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 15UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971D225MAA,capacitors\Capacitor_p,2.2uF,±20%,6.3Ohm,"Automotive, High Reliability",,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 2.2UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD107M016S0100,capacitors\Capacitor_p,100uF,±20%,100mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 100UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T494A475M010AT,capacitors\Capacitor_p,4.7uF,±20%,3Ohm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494A475M010AT.pdf,CAP TANT 4.7UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPSD106K035H0125,capacitors\Capacitor_p,10uF,±10%,125mOhm,General Purpose,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 10UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T494A105M020AT,capacitors\Capacitor_p,1uF,±20%,5.5Ohm,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494A105M020AT.pdf,CAP TANT 1UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPSD476K016H0150,capacitors\Capacitor_p,47uF,±10%,150mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 47UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD226K025H0200,capacitors\Capacitor_p,22uF,±10%,200mOhm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 22UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F930J686MAA,capacitors\Capacitor_p,68uF,±20%,2Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 68UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491X107K020AH,capacitors\Capacitor_p,100uF,±10%,500mOhm,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491X107K020AH.pdf,CAP TANT 100UF 10% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T494A104M035AT,capacitors\Capacitor_p,0.1uF,±20%,10Ohm,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494A104M035AT.pdf,CAP TANT 0.1UF 20% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
