Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T540D157M006BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D157M006BH8505.pdf,CAP TANT POLY 150UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477M004BH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M004BH8510.pdf,CAP TANT POLY 470UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M004BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M004BH8505.pdf,CAP TANT POLY 330UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D227M004BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M004BH8505.pdf,CAP TANT POLY 220UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T543X226K063AHS0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±10%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543X226K063AHS0757280.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T543X226K063ATS0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±10%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543X226K063ATS0757280.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337M006AH85107610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M006AH85107610.pdf,CAP TANT POLY 330UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D227M006AH85057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M006AH85057610.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D157M006AH85057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D157M006AH85057610.pdf,CAP TANT POLY 150UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D477M004AH85107610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M004AH85107610.pdf,CAP TANT POLY 470UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337M004AH85057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M004AH85057610.pdf,CAP TANT POLY 330UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D227M004AH85057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M004AH85057610.pdf,CAP TANT POLY 220UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T591V157M010ATE025,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,25mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T591V157M010ATE025.pdf,CAP TANT POLY 150UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T523W107M016APE0707280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2079_SSD.pdf,CAP TANT POLY 100UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T543D685M063AHW075,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543D685M063AHW075.pdf,CAP TANT POLY 6.8UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T543D685M063ATW075,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543D685M063ATW075.pdf,CAP TANT POLY 6.8UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T543X226M063AHS0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543X226M063AHS0757280.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521X226M063AME075,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,75mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521X226M063ANE075,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,75mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521X336M050AHE075,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,75mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T521X336M050AHE075.pdf,CAP TANT POLY 33UF 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521X226M063AHE0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,75mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521X156M075AHE035,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,35mOhm @ 100kHz,General Purpose,,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 15UF 75V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T543X226M063AHW0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543X226M063AHW0757280.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T543X226M063ATW0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T543X226M063ATW0757280.pdf,CAP TANT POLY 22UF 63V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T55D477M6R3C0018,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,18mOhm @ 100kHz,General Purpose,,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 470UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,Vishay Sprague,,,
,,T520D337M006AHE040,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520D337M006AHE040.pdf,CAP TANT POLY 330UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T520D107M010AHE055,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,55mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520D107M010AHE055.pdf,CAP TANT POLY 100UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T520V227M004ATE006,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,6mOhm,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520V227M004ATE006.pdf,220.UF 4.0V,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521D476M016AHE0407280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,40mOhm @ 100kHz,General Purpose,,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 47UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521V476M016ATE0407280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,40mOhm @ 100kHz,General Purpose,,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 47UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T591D227M006ATE0257280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,25mOhm @ 100kHz,General Purpose,1000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2073_T591_T598.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,TCJY157M006R0015E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,15mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 150UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,AVX Corporation,,,
,,T520D227M006AHE050,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,50mOhm,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520D227M006AHE050.pdf,220.UF 6.0V,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T520D157M010AHE055,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,55mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520D157M010AHE055.pdf,CAP TANT POLY 150UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,TCJD685M050R0120E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,120mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 6.8UF 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,AVX Corporation,,,
,,T591D337M2R5ATE0157280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,15mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2073_T591_T598.pdf,CAP TANT POLY 330UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T598D157M016ATE0657280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,65mOhm @ 100kHz,Automotive,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2073_T591_T598.pdf,CAP TANT POLY 150UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T55V157M010C0025,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,25mOhm @ 100kHz,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 150UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T598D227M006ATE040,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,Automotive,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T598D227M006ATE040.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T598D227M006ATE080,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,80mOhm @ 100kHz,Automotive,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T598D227M006ATE080.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T520V476M016ATE0707280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520V476M016ATE0707280.pdf,CAP TANT POLY 47UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T55V157M010C0045,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,45mOhm @ 100kHz,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 150UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T521D476M025AHE065,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,65mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 47UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T55V227M6R3C0050,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,50mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55V227M6R3C0040,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T545W476M020ATE055,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,55mOhm @ 100kHz,General Purpose,,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2079_SSD.pdf,CAP TANT POLY 47UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T520V227M2R5ATE025,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,25mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 220UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T523V157M016APE0507280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,50mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2079_SSD.pdf,CAP TANT POLY 150UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T523W476M035APE090,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,90mOhm @ 100kHz,General Purpose,2000 Hrs @ 85°C,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2079_SSD.pdf,CAP TANT POLY 47UF 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 85°C,,KEMET,,,
,,T520W336M016ATE045,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,45mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 33UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T520Y687M006ATE0187280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,18mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520Y687M006ATE0187280.pdf,CAP TANT POLY 680UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T521X227M016ATE0507280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,50mOhm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T521X227M016ATE0507280.pdf,220.UF 16.0V,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T523W157M016APE0707280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2079_SSD.pdf,CAP TANT POLY 150UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T521D475M075ATE0757280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",4.7uF,±20%,75mOhm @ 100kHz,General Purpose,,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 4.7UF 75V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T520V477M2R5ATE0097280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,9mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520V477M2R5ATE0097280.pdf,CAP TANT POLY 470UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T521V686M020ATE0507280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,50mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T521V686M020ATE0507280.pdf,CAP TANT POLY 68UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,TCJY336M016R0070E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 33UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJD337M004R0025E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,25mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 330UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,AVX Corporation,,,
